time/iterations,reward_terms/residual,reward_terms/coef_rate,reward_terms/foot_slip,reward_terms/hip_roll,time/time_elapsed,reward_terms/stance_time,reward_terms/phase_contact,reward_terms/height,rollout/ep_len_mean,time/fps,time/total_timesteps,curriculum/eff_scale,curriculum/ent_coef,reward_terms/vz,reward_terms/overrun,reward_terms/lat_vel,reward_terms/stance,reward_terms/ang_xy,reward_terms/air_time,reward_terms/energy,reward_terms/alive,rollout/ep_rew_mean,reward_terms/clearance,reward_terms/action_rate,curriculum/stance_ratio,reward_terms/stop,reward_terms/torque,reward_terms/upright,reward_terms/motor_vel,reward_terms/fwd_speed,reward_terms/time,train/std,train/clip_range,train/entropy_loss,train/learning_rate,train/policy_gradient_loss,train/approx_kl,train/loss,train/n_updates,train/clip_fraction,train/value_loss,train/explained_variance
541,-0.5399468901525719,-0.46621570458488754,-0.37023372864922355,-0.034725225354142894,9858,-0.05001018905168166,-0.4941430266488204,-0.09479144600182113,71.2,1123,11079680,0.18432,0.01,-0.2588656103950028,0.0,-3.69156519800669e-09,-0.000326612949390885,-0.3694018133048541,0.00016406247450504453,-0.0037991549614614316,0.5,-92.19127713,0.12879860458530787,-0.03530807889927126,0.6076064,0.0,-0.04179847561840726,-0.47193761102674403,-0.0008262727786299268,1.665514827638794,0.0,0.9784277081489563,0.2,-33.43852195739746,0.00026313599999999997,-0.010553112087654882,0.022190368,0.7204321026802063,35043,0.19376220703125,2.336355423927307,0.990512490272522
542,-0.5406864540590876,-0.4719183767825821,-0.3711551199157092,-0.03510526936399879,9875,-0.049782650190172716,-0.49303287349838765,-0.09367058422558075,71.58,1123,11100160,0.18466133333333334,0.01,-0.2596844298071988,0.0,-3.71020041065679e-09,-0.00020681076294106247,-0.36876665033639366,0.0001660156180150807,-0.0038320820557929797,0.5,-93.18263295999999,0.12786237001789877,-0.03569324024743694,0.6075278933333333,0.0,-0.04223554580120387,-0.46587278476898186,-0.0008279475752621193,1.659155612150109,0.0,0.9789385199546814,0.2,-33.43775634765625,0.0002630677333333333,-0.011291414708830416,0.020842057,1.2875092029571533,35047,0.23045654296875,4.06217212677002,0.9842556715011597
543,-0.5405212036297785,-0.4669770648086901,-0.36697348157163173,-0.03519287857858881,9894,-0.05048821588425199,-0.4944104284695697,-0.09350956197431377,71.44,1123,11120640,0.18500266666666668,0.01,-0.25697055674334535,0.0,-3.6330721084849317e-09,-0.0001581720852526138,-0.3654649471715307,0.00019140623917337506,-0.0038435293980988655,0.5,-92.19622179,0.1263269951762083,-0.03587878354517159,0.6074493866666667,0.0,-0.04248065118036092,-0.45929288824404935,-0.0008273251282685492,1.6569006632191428,0.0,0.9793274402618408,0.2,-33.44407558441162,0.00026299946666666666,-0.009652830299455673,0.03521149,0.9101451635360718,35051,0.2884033203125,2.577927756309509,0.989808976650238
544,-0.5406278730553981,-0.4644779701680816,-0.36912057668841014,-0.034775631302372025,9912,-0.050692805688595396,-0.4943543601715924,-0.09430763793884747,71.64,1123,11141120,0.185344,0.01,-0.2620322152692884,0.0,-3.522314557661541e-09,-8.870609572409082e-05,-0.3637344078164213,0.00023144529259297997,-0.003830337910433601,0.5,-93.52253114999999,0.12723597344560397,-0.03568851089552531,0.6073708800000001,0.0,-0.04230253062306537,-0.46652721214807713,-0.0008261724382095988,1.6600293050850055,0.0,0.9793391823768616,0.2,-33.442291259765625,0.0002629312,-0.008932544273557141,0.033253506,0.8319276571273804,35055,0.2809814453125,2.5828516602516176,0.9900299906730652
545,-0.5414330769596429,-0.47533615825319736,-0.36674684736491303,-0.0347198391737197,9931,-0.04897405736555811,-0.493044891960273,-0.09419809369195138,71.11,1123,11161600,0.18568533333333334,0.01,-0.2598440889958719,0.0,-3.5791254632815333e-09,-0.00026168649166545164,-0.3676780515317879,0.00023339844483416528,-0.003830812099449809,0.5,-92.95762831,0.12918052349932457,-0.035671770930018776,0.6072923733333333,0.0,-0.042240324605392184,-0.4678821713390386,-0.0008264555354167428,1.655013913555571,0.0,0.978849470615387,0.2,-33.43772716522217,0.0002628629333333333,-0.005852266930742189,0.029839477,1.2770215272903442,35059,0.3083740234375,3.3854947447776795,0.987047553062439
546,-0.541162544245176,-0.4732111288272394,-0.3620639520628261,-0.03503573077908721,9949,-0.050135677185608074,-0.49515219852172593,-0.09475081276899924,70.96,1123,11182080,0.18602666666666667,0.01,-0.25844316305590287,0.0,-3.7774735981418216e-09,-0.00016088749780265423,-0.36764760036760796,0.00015234373568091543,-0.0038603484386135535,0.5,-92.58473015000001,0.12704163151520675,-0.035738105776798874,0.6072138666666667,0.0,-0.0423939742866345,-0.4653177448851461,-0.0008356522396745644,1.6711836836914586,0.0,0.978931725025177,0.2,-33.43475570678711,0.00026279466666666665,-0.006986521661747247,0.031874973,0.9480995535850525,35063,0.30191650390625,2.784713637828827,0.9892067313194275
547,-0.5408806664877894,-0.46660607133500587,-0.3616225051359235,-0.034586858636448024,9967,-0.05024358739028685,-0.49127201536583626,-0.09519151300206191,70.93,1123,11202560,0.186368,0.01,-0.26279676603218427,0.0,-3.451647240811916e-09,-0.0002750190400366112,-0.367276994726337,0.00033593748812563715,-0.0038254850219592387,0.5,-91.23648912000003,0.1299728231263179,-0.035736136060875154,0.60713536,0.0,-0.04229421396919529,-0.47367060178247494,-0.0008291600130447933,1.6698962461169635,0.0,0.9785698056221008,0.2,-33.43100719451904,0.0002627264,-0.00780268794769654,0.020534616,1.40285062789917,35067,0.23682861328125,4.207273054122925,0.9836668372154236
548,-0.5413455375101823,-0.47347580599137656,-0.36781224873957263,-0.03484203241527515,9985,-0.049513607524568216,-0.494273548102501,-0.09285977836697978,70.77,1123,11223040,0.18670933333333334,0.01,-0.2562871226361104,0.0,-3.6073984329467656e-09,-0.00023761496119242563,-0.36388436955348713,0.0002138671843567863,-0.003858210240768435,0.5,-92.38209694,0.1259187968930699,-0.035670525329797274,0.6070568533333334,0.0,-0.04277472909758225,-0.4589888942953578,-0.0008333473786911761,1.6479594771026587,0.0,0.9783769249916077,0.2,-33.42609272003174,0.00026265813333333334,-0.011610120511613786,0.020209406,1.2873854637145996,35071,0.2225341796875,2.9359616160392763,0.9889733195304871
549,-0.5396916151795452,-0.47163499146407906,-0.363326112642528,-0.03487723770154787,10003,-0.049910091492347416,-0.4865333617785576,-0.0951499516172813,71.8,1123,11243520,0.18705066666666667,0.01,-0.26484310566739544,0.0,-3.6944322166146016e-09,-0.0003553186844323207,-0.3646491967991112,0.00027441405691206453,-0.003845270002184757,0.5,-91.70013251000002,0.1315089915648886,-0.03547598974922848,0.6069783466666667,0.0,-0.04234979179753157,-0.47110019359447275,-0.0008310362445325013,1.6800291341025861,0.0,0.9785478711128235,0.2,-33.424600791931155,0.00026258986666666663,-0.008372984465677292,0.028724989,1.6485832929611206,35075,0.2804443359375,4.651416444778443,0.9823212623596191
550,-0.5409088692821797,-0.47872149217930665,-0.37038179929891407,-0.0352347620478302,10021,-0.048902768471452876,-0.4935165736888288,-0.0937325101896704,71.0,1123,11264000,0.187392,0.01,-0.25937400023539453,0.0,-3.6676170156058588e-09,-0.0003048833435187128,-0.3663995203451228,0.00024609373358543964,-0.00387938266348278,0.5,-92.68289856,0.12582751340096726,-0.03556065611188726,0.60689984,0.0,-0.04269256607559475,-0.46367937738315856,-0.0008408244185468637,1.6464763778276814,0.0,0.9783626198768616,0.2,-33.4224817276001,0.0002625216,-0.008703368448186666,0.026172236,0.8917859792709351,35079,0.24666748046875,3.272747611999512,0.9877675771713257
551,-0.5406151321243966,-0.4779045498940457,-0.3657992390427144,-0.034448195455421035,10039,-0.04941399814997567,-0.4911545870266633,-0.09393836204739525,70.4,1123,11284480,0.18773333333333334,0.01,-0.2572529003778809,0.0,-3.929902073509017e-09,-0.0001519412994611785,-0.3655118354341617,0.00022363280586432666,-0.003880104404154093,0.5,-93.50712466999998,0.12697935435054145,-0.03597573901172486,0.6068213333333333,0.0,-0.04303871178486156,-0.4614083939226606,-0.0008400331315652571,1.6637314197379371,0.0,0.9785468578338623,0.2,-33.42534561157227,0.0002624533333333333,-0.01140922736376524,0.031095827,0.8192611932754517,35083,0.290966796875,2.3571049690246584,0.9908401966094971
552,-0.5401307917817701,-0.4743475400460079,-0.36567781826083384,-0.03441471977043473,10057,-0.04975140042370185,-0.4954559169214966,-0.09359650223360821,71.22,1123,11304960,0.18807466666666667,0.01,-0.25934918869266466,0.0,-3.6639043180700403e-09,-7.941995663775739e-05,-0.366776119568083,0.0002294921752763912,-0.003925608716202117,0.5,-91.99538272,0.1266543931632076,-0.035964870601844764,0.6067428266666667,0.0,-0.04337245671442958,-0.46483695057856067,-0.0008423177312136753,1.6523316683388078,0.0,0.9788834452629089,0.2,-33.428663444519046,0.00026238506666666667,-0.01054455479606986,0.024770457,1.2971640825271606,35087,0.24521484375,4.183526396751404,0.9839940667152405
553,-0.5403431820195375,-0.4793423987393207,-0.36379730847615577,-0.03442334734511469,10076,-0.05245550175168319,-0.49426832066141263,-0.09305203896649404,70.92,1123,11325440,0.188416,0.01,-0.257096290987394,0.0,-3.5765661878537033e-09,-0.00013432741950419094,-0.3655481261992198,0.00018554686103016137,-0.003926455232230253,0.5,-93.42628194000001,0.12652998893878073,-0.03593904232464438,0.60666432,0.0,-0.043347097087933315,-0.46589703412685524,-0.0008459195776721039,1.6283106528829474,0.0,0.9787382483482361,0.2,-33.4288049697876,0.00026231679999999996,-0.008931261964607983,0.02438633,1.5332921743392944,35091,0.25584716796875,3.4283228516578674,0.9867576956748962
554,-0.539721021310329,-0.47236314365984466,-0.36202230172780214,-0.034423139430976704,10095,-0.050418879927019586,-0.49746494253227824,-0.09509737343119444,70.58,1123,11345920,0.18875733333333333,0.01,-0.2581332919476589,0.0,-3.727670004889416e-09,-0.00014581344155782276,-0.363245161748383,0.00019433592387940735,-0.003933844770967817,0.5,-91.88222825000001,0.12744572571985882,-0.03584456863785814,0.6065858133333334,0.0,-0.043452019807801265,-0.46515369247180427,-0.0008452849995651181,1.673015061311748,0.0,0.9784748554229736,0.2,-33.424916648864745,0.0002622485333333333,-0.005373438040260225,0.017117394,2.725618839263916,35095,0.2209228515625,6.799921822547913,0.9723825454711914
555,-0.5408815084199436,-0.4747439034871676,-0.36453630905260914,-0.03467901747693222,10113,-0.04922747513337526,-0.49478265171319463,-0.09438705064795938,70.18,1123,11366400,0.18909866666666666,0.01,-0.26139604402495886,0.0,-3.982535564002945e-09,-0.00025078756632203883,-0.36979506632328374,0.000233398427371867,-0.003909710791447246,0.5,-91.88213514999998,0.13186408530754395,-0.03555314053083964,0.6065073066666666,0.0,-0.043094880393046986,-0.47324661008540747,-0.0008450597780081937,1.6698751602757222,0.0,0.9782522320747375,0.2,-33.42443962097168,0.00026218026666666665,-0.010073464526794852,0.017337982,2.2495977878570557,35099,0.17689208984375,5.042719292640686,0.9796442985534668
556,-0.5399921960938757,-0.4771611702133976,-0.36360097184909385,-0.034857489947927735,10132,-0.047894468529557345,-0.4911600548378658,-0.09630757133907053,70.08,1123,11386880,0.18944,0.01,-0.2627552997305518,0.0,-4.101701296121755e-09,-0.00015300387499959906,-0.36929030355352654,0.00018847654573619365,-0.003906335097623877,0.5,-91.26495198999999,0.1314098404791358,-0.03515853353184841,0.6064288,0.0,-0.04319063330851235,-0.4763385790632283,-0.0008466656424470304,1.684568701286418,0.0,0.9786229729652405,0.2,-33.4255651473999,0.000262112,-0.009527656243881211,0.018544212,1.0688832998275757,35103,0.217236328125,3.8627818822860718,0.9853629469871521
557,-0.5401061650628726,-0.4752106242776007,-0.36380557440654876,-0.03441823850745101,10150,-0.04941253345023142,-0.49285658927079645,-0.09551364444918867,71.21,1123,11407360,0.18978133333333333,0.01,-0.26132610739671464,0.0,-3.925557526001789e-09,-0.000346127102739319,-0.36587736017266864,0.00018847654573619365,-0.003914832025782443,0.5,-91.93704903999998,0.13128132387963168,-0.03552130627237144,0.6063502933333333,0.0,-0.04333492181622451,-0.47389704539196653,-0.0008507716785862238,1.6704601773423235,0.0,0.9788345694541931,0.2,-33.42961444854736,0.0002620437333333333,-0.010085650777909905,0.021118952,1.2479289770126343,35107,0.2199951171875,3.3326120615005492,0.987311840057373
558,-0.5400244834987403,-0.4800043100015044,-0.36860040759120666,-0.03465986253909116,10168,-0.049235287436749785,-0.49343504248997333,-0.09445773373876518,70.67,1123,11427840,0.19012266666666666,0.01,-0.2584615779600573,0.0,-3.9038556794289265e-09,-0.00014233487438941283,-0.36664841406115206,0.0001640624919673428,-0.0039331912027925145,0.5,-92.68145027,0.12837894732148022,-0.035448876653357685,0.6062717866666667,0.0,-0.043673289057860304,-0.46894408721169906,-0.0008493557164897237,1.6681193931790652,0.0,0.9789080023765564,0.2,-33.43317756652832,0.00026197546666666664,-0.008938547567231581,0.02359446,1.4688639640808105,35111,0.23414306640625,3.822535443305969,0.9856063723564148
559,-0.5404369432809387,-0.47715786397874516,-0.3574536811639296,-0.03452520122712335,10186,-0.05007561878010165,-0.49429117746559575,-0.09395280744934602,71.31,1123,11448320,0.190464,0.01,-0.259695676633104,0.0,-3.809897534054243e-09,-9.791729003393009e-05,-0.3638833413698469,0.00026464844413567337,-0.003943916328486175,0.5,-91.18160952999999,0.13095097750140267,-0.035686422801655814,0.6061932800000001,0.0,-0.04374860271411216,-0.47032598440528817,-0.0008540171581065008,1.6630199777908694,0.0,0.9787190556526184,0.2,-33.430332565307616,0.0002619072,-0.00990468601230532,0.019812018,2.3169479370117188,35115,0.22264404296875,4.840457165241242,0.9814944267272949
560,-0.5405246685471036,-0.4757214068175111,-0.36122787346047025,-0.03507842309814768,10204,-0.04983245488547254,-0.4942614206656736,-0.09301922469972669,71.31,1123,11468800,0.19080533333333333,0.01,-0.2575621438230241,0.0,-3.992697470273827e-09,-0.0001546735384382442,-0.3644286174512228,0.0002558593638241291,-0.00393829457750485,0.5,-91.98844716000002,0.1290122259585962,-0.03528633234239799,0.6061147733333333,0.0,-0.043949797241816066,-0.46801739266224934,-0.0008546514946503684,1.6469354216416392,0.0,0.9794332981109619,0.2,-33.43704738616943,0.00026183893333333333,-0.010350342839956284,0.029492646,1.739099383354187,35119,0.25794677734375,3.981669080257416,0.9845280051231384
561,-0.5404848870720582,-0.4725049902345241,-0.36056730044368124,-0.03480974559124686,10222,-0.04992083373072091,-0.49479717115545013,-0.09262393577595716,71.62,1123,11489280,0.19114666666666666,0.01,-0.25748342357072507,0.0,-3.775180009441033e-09,-0.00010371294580807446,-0.3676705361691464,0.00020703125628642737,-0.003970050357242599,0.5,-92.95500161000001,0.12867452801116527,-0.03569589359043514,0.6060362666666667,0.0,-0.04393495133826199,-0.4665741403460773,-0.0008596225587110973,1.655032172942444,0.0,0.9788951277732849,0.2,-33.43144283294678,0.0002617706666666667,-0.0074009034549817445,0.018718068,2.6769840717315674,35123,0.21158447265625,6.234701418876648,0.9757283926010132
562,-0.5398519971888532,-0.4698377093901273,-0.3578295803634177,-0.0346262108398924,10241,-0.04975970102532301,-0.49134600245270155,-0.0937864363193785,71.15,1123,11509760,0.191488,0.01,-0.2588188297683652,0.0,-3.6843479478067643e-09,-9.641443730192719e-05,-0.36358254987190797,0.00027441403944976627,-0.0039560245467693935,0.5,-90.65780323000001,0.13007110121034926,-0.035632643185644436,0.60595776,0.0,-0.043739435935735906,-0.47128803124861374,-0.0008545992400240246,1.667667888206844,0.0,0.978554904460907,0.2,-33.426153564453124,0.00026170239999999997,-0.01104767838260159,0.023186117,1.321856141090393,35127,0.217822265625,3.8119675755500793,0.9849767088890076
563,-0.5395648192243288,-0.47404969473340264,-0.36378621423083274,-0.033808793537733126,10260,-0.04988274788192939,-0.49433585248900547,-0.09367023628323312,71.37,1123,11530240,0.19182933333333332,0.01,-0.2576786361995725,0.0,-3.849628289698472e-09,-0.00015204255771712326,-0.3675182226722942,0.00028906250663567333,-0.003991040947568424,0.5,-92.67737698,0.12941760788856005,-0.035693204046042974,0.6058792533333334,0.0,-0.044005329320827485,-0.4742407682728732,-0.0008641821809183576,1.66429372521807,0.0,0.9787155985832214,0.2,-33.428480339050296,0.0002616341333333333,-0.010065820964518935,0.025960168,1.2078557014465332,35131,0.24200439453125,3.2092161178588867,0.9877979755401611
564,-0.5391044316518985,-0.4684163810850349,-0.35720998451815233,-0.03437465797336863,10278,-0.048997494822833686,-0.4948317096922542,-0.09450084191307476,71.35,1123,11550720,0.19217066666666666,0.01,-0.25859886911028207,0.0,-3.858743227007208e-09,-0.0002579407742661686,-0.3649792131855555,0.00022949218400754036,-0.003978888183331886,0.5,-90.20122979,0.1291186383943488,-0.035545037254909984,0.6058007466666667,0.0,-0.04421242633734623,-0.4678927007326615,-0.0008655443281009093,1.6647866075961804,0.0,0.9788036346435547,0.2,-33.42721099853516,0.00026156586666666666,-0.009550356771796942,0.020888522,2.0703070163726807,35135,0.2324951171875,5.0740731954574585,0.980503261089325
565,-0.5394199394457048,-0.46733244700973253,-0.360230985524034,-0.034202744658694266,10296,-0.05020159504347248,-0.4919267681283873,-0.09630549292713729,70.43,1123,11571200,0.192512,0.01,-0.2618356550240771,0.0,-3.830688796276733e-09,-0.0002808385016558736,-0.365581525599624,0.00013183592527639122,-0.003947844610677496,0.5,-91.08968481999999,0.13151205882892686,-0.035628913741200384,0.60572224,0.0,-0.0439470608305656,-0.4776399834941265,-0.0008627001481627662,1.7021776498045895,0.0,0.9788022041320801,0.2,-33.42824916839599,0.0002614976,-0.010825132619356737,0.026514247,0.8496452569961548,35139,0.24674072265625,2.516880226135254,0.9903713464736938
566,-0.5390166316389695,-0.47333839046681836,-0.35720857702440195,-0.033464675927119526,10314,-0.04917181112832623,-0.4976012580715154,-0.0949478602733804,70.21,1123,11591680,0.19285333333333332,0.01,-0.256037905371079,0.0,-3.847807112185763e-09,-5.934059285407419e-05,-0.36852365251735775,0.00019921874336432667,-0.003995540337712843,0.5,-90.89812926,0.13061247296444115,-0.03606484877483647,0.6056437333333333,0.0,-0.044493844847561075,-0.47327283022280475,-0.0008672063614675504,1.663913442616331,0.0,0.9790058135986328,0.2,-33.42641353607178,0.0002614293333333333,-0.009041620744392275,0.029708588,0.8802090883255005,35143,0.29305419921875,2.488259959220886,0.9906806945800781
567,-0.5395719079937826,-0.4737913043869507,-0.36240224379963126,-0.03405641245270231,10333,-0.05010345060727559,-0.4969458008541216,-0.095067011615906,70.44,1123,11612160,0.19319466666666665,0.01,-0.2581655091814041,0.0,-3.87079780101536e-09,-5.561592456554915e-05,-0.3679365718788652,0.00013574218610301614,-0.003973063437391494,0.5,-91.16938813,0.13063890867493527,-0.03583460712457468,0.6055652266666667,0.0,-0.04398437910844053,-0.47282432454281925,-0.0008653151133571596,1.6767333543246987,0.0,0.9790224432945251,0.2,-33.43149738311767,0.00026136106666666665,-0.004941384913399816,0.020403396,2.8512187004089355,35147,0.2917724609375,6.620880079269409,0.9751774072647095
