curriculum/ent_coef,curriculum/ctrl_drop_prob,reward_terms/air_time,reward_terms/angmom,reward_terms/foot_slip,reward_terms/residual_rate,reward_terms/stance_time,reward_terms/assist_pen,time/fps,curriculum/stance_ratio,reward_terms/step_rate,reward_terms/phase_contact,curriculum/ctrl_jitter_ms,reward_terms/fwd_speed,reward_terms/stance,rollout/ep_len_mean,reward_terms/lat_vel,reward_terms/torque,reward_terms/hip_roll,reward_terms/overrun,reward_terms/motor_vel,reward_terms/action_rate,reward_terms/height,reward_terms/alive,reward_terms/residual,curriculum/eff_scale,time/iterations,reward_terms/coef_rate,reward_terms/vz,reward_terms/energy,reward_terms/clearance,rollout/ep_rew_mean,reward_terms/stop,time/time_elapsed,reward_terms/foot_ahead,curriculum/sprint_dist_m,time/total_timesteps,reward_terms/ang_xy,reward_terms/time,reward_terms/upright,train/value_loss,train/loss,train/learning_rate,train/policy_gradient_loss,train/clip_fraction,train/std,train/entropy_loss,train/approx_kl,train/n_updates,train/explained_variance,train/clip_range
0.01,0.0,0.003564453030574239,-0.09602494947117599,-0.2117317063888786,0.0,-0.043563786286136344,0.0,4432,0.61811648,0.0,-0.08211820192583424,0.0,1.390989159081328,-0.036805452005081216,254.85,-2.2321298069459207e-08,-0.04338361720443504,-0.015171207211395995,0.0,-0.000813794522001591,-0.03285199337523197,-0.08399562577580812,0.0,-0.1060947526130956,0.138624,1806,-0.25392353533236955,-0.2601731074953221,-0.0046068994829040096,0.04203870390960817,-92.33035363,0.0,7509,0.0,45.7936,33288192,-0.15461944254538595,-0.5,-0.1398237711780523,0.016515045380219816,-0.3529473841190338,0.00028336512,-0.014136046706698834,0.20704345703125,0.9679004549980164,-33.06522636413574,0.020965725,7216,0.9999439716339111,0.2
0.01,0.0,0.0035156249068677425,-0.0936354181904958,-0.198462518351495,0.0,-0.041910957063211955,0.0,4432,0.618098816,0.0,-0.07768524741478125,0.0,1.3826571146193072,-0.03908075228666198,255.68,-2.187519036271331e-08,-0.04258226845448198,-0.015809471093260766,0.0,-0.0008043910001340253,-0.03236733470155786,-0.08287798018828173,0.0,-0.10588518438489686,0.1387008,1807,-0.24544601134643151,-0.2589503737369092,-0.0045410832791672245,0.04140151862390731,-92.57784815999999,0.0,7513,0.0,45.80512,33306624,-0.14858107171109988,-0.5,-0.13779476053258544,0.03269607368856668,-0.3328975737094879,0.00028335590399999997,-0.013603072799742221,0.21981201171875,0.9675063490867615,-33.059678649902345,0.023534978,7220,0.9998887777328491,0.2
0.01,0.0,0.003466796783161246,-0.09531945097128691,-0.210588858671937,0.0,-0.04191773913852456,0.0,4432,0.618081152,0.0,-0.07936387238630947,0.0,1.3823262849565676,-0.03892630594714995,255.73,-2.318593383547959e-08,-0.04414050395217145,-0.01616980770682772,0.0,-0.0008164531651433335,-0.03347018736047352,-0.08450748320600637,0.0,-0.10606563803632177,0.1387776,1808,-0.2527005101363651,-0.26174342247152727,-0.004648163034263199,0.04172662393603956,-92.40105844,0.0,7517,0.0,45.81664,33325056,-0.1503281025073379,-0.5,-0.1414583405956332,0.05521380212157965,-0.3276352286338806,0.000283346688,-0.009212751314043999,0.2168212890625,0.9679783582687378,-33.059444427490234,0.02304062,7224,0.9998100399971008,0.2
0.01,0.0,0.0035156249068677425,-0.09310822743908738,-0.20307435522189043,0.0,-0.04167929490601333,0.0,4432,0.618063488,0.0,-0.07632007238689512,0.0,1.3850436331474665,-0.039871289588922484,255.86,-2.0532950418331844e-08,-0.04432000653045825,-0.01580318548762517,0.0,-0.000819672212749799,-0.03297587587152843,-0.08362453741767217,0.0,-0.10604644810290964,0.1388544,1809,-0.2497677137861748,-0.2572878765476008,-0.004636306706810961,0.040943006472232625,-92.57446728999999,0.0,7522,0.0,45.82816,33343488,-0.15232193725063345,-0.5,-0.13663367890787248,0.031238788180053233,-0.33482497930526733,0.000283337472,-0.01286755531327799,0.21590576171875,0.9680860042572021,-33.067138290405275,0.021289159,7228,0.9999029040336609,0.2
0.01,0.0,0.003564453030574239,-0.09416830843020729,-0.208086983458329,0.0,-0.041015233854219936,0.0,4432,0.618045824,0.0,-0.07667798467909771,0.0,1.393780762334086,-0.03681863623461966,255.16,-2.2729963648599664e-08,-0.04409269566357232,-0.015193061082569289,0.0,-0.0008283885453300615,-0.032832858097810086,-0.08480942502819949,0.0,-0.10596744017296399,0.1389312,1810,-0.25022433796593485,-0.2612708624548017,-0.004686891094140972,0.04228982629178553,-92.30043314999999,0.0,7526,0.0,45.83968,33361920,-0.15314284850186186,-0.5,-0.13881975750633635,0.021739755012094974,-0.3535212278366089,0.000283328256,-0.016621848777867855,0.2210205078125,0.9679531455039978,-33.064925003051755,0.021788817,7232,0.999923050403595,0.2
0.01,0.0,0.003466796783161246,-0.09275629884379606,-0.19965663393480773,0.0,-0.04403402709350404,0.0,4432,0.61802816,0.0,-0.08042819818348093,0.0,1.366552665191406,-0.040938290845628486,258.04,-2.1710605443782135e-08,-0.04358023349476862,-0.01619169747070149,0.0,-0.000824661591484557,-0.03331163314119908,-0.08155973147984383,0.0,-0.10584205303812899,0.139008,1811,-0.25064306350556653,-0.25344243637525043,-0.004664052924963553,0.0395018757820835,-92.88975949,0.0,7530,0.0,45.8512,33380352,-0.153881547949833,-0.5,-0.13520037844438493,0.021602915972471236,-0.34901437163352966,0.00028331904,-0.014996409974992275,0.2068115234375,0.9680942296981812,-33.067311668395995,0.021395495,7236,0.9999255537986755,0.2
0.01,0.0,0.0035183375681905695,-0.09636905751615735,-0.21082608151602028,0.0,-0.04274469656229485,0.0,4432,0.618010496,0.0,-0.0832792452202952,0.0,1.382552362454514,-0.03910473838179493,257.68,-2.39254290057391e-08,-0.0445545869705272,-0.015954364407434203,0.0,-0.0008272305914147621,-0.03312822402882465,-0.08425146628233778,0.0,-0.10592128512111486,0.1390848,1812,-0.26313257725600964,-0.2648211086705077,-0.0047345342246809426,0.042261687027173804,-93.39680918,0.0,7534,0.0,45.86272,33398784,-0.15580191764251075,-0.5,-0.14238908444782808,0.023005724977701904,-0.3506794571876526,0.000283309824,-0.01420764122158289,0.20758056640625,0.968231201171875,-33.06870937347412,0.019059991,7240,0.9999198913574219,0.2
0.01,0.0,0.0035156249068677425,-0.09238912362405761,-0.19834670640419838,0.0,-0.04244046992971562,0.0,4432,0.617992832,0.0,-0.0780510722575129,0.0,1.380285928997859,-0.04237943798314848,256.82,-2.1296978698649952e-08,-0.04372425794908088,-0.016318398188202955,0.0,-0.0008181127661160781,-0.03280083034558094,-0.0823521529840669,0.0,-0.10610006029236146,0.1391616,1813,-0.24964869886264252,-0.25730985954204794,-0.004679089043240523,0.04007933068498801,-93.0348941,0.0,7538,0.0,45.87424,33417216,-0.15131828683541326,-0.5,-0.13651332325113438,0.1551806081086397,-0.27788856625556946,0.000283300608,-0.00898660917300731,0.22783203125,0.9684211015701294,-33.06887321472168,0.030621076,7244,0.9992550611495972,0.2
0.01,0.0,0.0035156249068677425,-0.09419156655368263,-0.20933709632204817,0.0,-0.04067587909715561,0.0,4432,0.617975168,0.0,-0.08017473085562635,0.0,1.3883234553707597,-0.04207878683144475,255.62,-2.0649262851183732e-08,-0.04347925720399461,-0.016356279871051534,0.0,-0.000817200744071749,-0.03242087427506968,-0.08401314826681137,0.0,-0.10601064090955263,0.1392384,1814,-0.251933975281726,-0.26148485776692143,-0.004627762687586108,0.04047672566226606,-92.32389025,0.0,7542,0.0,45.885760000000005,33435648,-0.1526906734040926,-0.5,-0.14016477046285164,0.03485713619738817,-0.34223493933677673,0.000283291392,-0.014896037883590906,0.1693603515625,0.9679228663444519,-33.07105979919434,0.015962798,7248,0.9998900294303894,0.2
0.01,0.0,0.0035156249068677425,-0.09184334253552218,-0.19467666207765094,0.0,-0.04175131663052727,0.0,4432,0.617957504,0.0,-0.0788068644899076,0.0,1.3756282023097828,-0.04424300115237716,254.59,-2.1854749376082505e-08,-0.043967221478976824,-0.0166022224514873,0.0,-0.0008178463781132441,-0.03354678601511376,-0.08145433758827204,0.0,-0.10593367584010313,0.1393152,1815,-0.24983590851588808,-0.256209755474352,-0.004669661325568082,0.04014977508530218,-92.21033974,0.0,7546,0.0,45.897279999999995,33454080,-0.15343443872480295,-0.5,-0.1353132603493439,0.020803884882479907,-0.35034456849098206,0.000283282176,-0.01351377657847479,0.21199951171875,0.9677890539169312,-33.06660766601563,0.023894124,7252,0.9999187588691711,0.2
0.01,0.0,0.00341796865945475,-0.09248422861406352,-0.19818840887224662,0.0,-0.04352526672947635,0.0,4432,0.61793984,0.0,-0.08252825413819365,0.0,1.360678324063749,-0.04073563636935703,257.72,-2.0415791733737852e-08,-0.043758278953355406,-0.015947432383558197,0.0,-0.0008187450166617545,-0.033024617565804486,-0.07960924795097966,0.0,-0.1058996709036293,0.139392,1816,-0.25222641477430763,-0.24805368626762458,-0.004671666723519922,0.039927724198967646,-92.93075347,0.0,7550,0.0,45.9088,33472512,-0.15307131955022235,-0.5,-0.1346096046587569,0.024011426605284214,-0.35142314434051514,0.00028327296,-0.014337318355683238,0.2192626953125,0.9676626920700073,-33.06122188568115,0.020456538,7256,0.9999129176139832,0.2
0.01,0.0,0.0035156249068677425,-0.0973968284524464,-0.20650323837142948,0.0,-0.041147883428493515,0.0,4432,0.617922176,0.0,-0.07875796747207583,0.0,1.3910062069947362,-0.04519733786098677,256.88,-2.1116758248365722e-08,-0.04375050232547731,-0.016510096148040613,0.0,-0.0008127157255390705,-0.03314766654791128,-0.08489601980018258,0.0,-0.10584252570150345,0.1394688,1817,-0.249523562645155,-0.2656821437666792,-0.004648765771619236,0.04052051171436108,-93.13114494000001,0.0,7555,0.0,45.920320000000004,33490944,-0.15909082626752874,-0.5,-0.14405632662673995,0.11334173809736967,-0.33102864027023315,0.00028326374399999997,-0.010388231661636382,0.20291748046875,0.9685033559799194,-33.065930938720705,0.027594645,7260,0.9994894862174988,0.2
0.01,0.0,0.003564453030574239,-0.09423182000869935,-0.2032205236179041,0.0,-0.041762845687723406,0.0,4432,0.617904512,0.0,-0.08396777411113504,0.0,1.371870213109125,-0.04436233530739514,255.83,-2.2199232287121435e-08,-0.04408261692918832,-0.016586121405785255,0.0,-0.0008280522755395415,-0.033196244104776645,-0.0813171109753209,0.0,-0.10586426021266716,0.1395456,1818,-0.25200435074387406,-0.2548146457831234,-0.004707410649456203,0.04064299099830825,-92.61931919999999,0.0,7559,0.0,45.931839999999994,33509376,-0.15946604520318233,-0.5,-0.13763945959573748,0.03150307573378086,-0.3478039503097534,0.000283254528,-0.015349509823136032,0.1923828125,0.9688299894332886,-33.076346206665036,0.020521486,7264,0.9998547434806824,0.2
0.01,0.0,0.0035156249068677425,-0.09779477912079597,-0.2084295043436762,0.0,-0.04124920163950366,0.0,4432,0.617886848,0.0,-0.08153209249815224,0.0,1.3948475057580865,-0.042221935737291945,254.08,-2.1076038109465213e-08,-0.04408319060678322,-0.01613697520830756,0.0,-0.0008126077510206949,-0.033274059789015945,-0.08386767931933477,0.0,-0.10581451142729487,0.1396224,1819,-0.2526744569300878,-0.2627623371699044,-0.004644174032633234,0.04082816808379489,-92.35511361,0.0,7563,0.0,45.94336,33527808,-0.16135312778750258,-0.5,-0.14399757567950483,0.035541418567299844,-0.3421557545661926,0.000283245312,-0.014524012722540646,0.2150390625,0.968901515007019,-33.075751304626465,0.029531652,7268,0.9998598694801331,0.2
0.01,0.0,0.0035156249068677425,-0.09626846249095375,-0.20967583814311813,0.0,-0.04047283501454836,0.0,4432,0.617869184,0.0,-0.0803678621489663,0.0,1.4044058842079015,-0.04177035769435189,254.5,-2.1907875106036296e-08,-0.04415978709690058,-0.016263413124179168,0.0,-0.0008153281104863077,-0.03328327050824926,-0.08412055796478062,0.0,-0.1060161934853529,0.1396992,1820,-0.2513434779081289,-0.2657851991502367,-0.004693742384124299,0.04075480316462411,-92.45561800000002,0.0,7567,0.0,45.95488,33546240,-0.15856145446667855,-0.5,-0.14560906176802912,0.01909438595175743,-0.3469967544078827,0.00028323609599999997,-0.013162364391610027,0.23665771484375,0.968336284160614,-33.07278270721436,0.02539723,7272,0.999931812286377,0.2
0.01,0.0,0.003658311486813343,-0.09928657854496757,-0.21629721030427196,0.0,-0.0394871865719324,0.0,4432,0.61785152,0.0,-0.08494473308109583,0.0,1.4081081219360683,-0.04288791594688365,252.85,-2.1699626837702524e-08,-0.04515615739927012,-0.016329780886040476,0.0,-0.0008375810249726672,-0.03377797593276034,-0.08474897180135259,0.0,-0.10601317839328993,0.139776,1821,-0.26112604330818096,-0.2666825976047071,-0.004787451659173196,0.040929534292908853,-92.25501485000001,0.0,7571,0.0,45.9664,33564672,-0.16400546656137582,-0.5,-0.14723904917241953,0.019464300852268933,-0.35046905279159546,0.00028322688,-0.013349357515107841,0.22303466796875,0.9679264426231384,-33.06489505767822,0.018976664,7276,0.9999314546585083,0.2
0.01,0.0,0.00341796865945475,-0.09401471315008929,-0.2023367586021838,0.0,-0.040474191806020424,0.0,4432,0.6178338560000001,0.0,-0.08219905407624264,0.0,1.3768924012387342,-0.040052497203326334,254.72,-2.1222934775302422e-08,-0.04410122938191876,-0.01608469030721201,0.0,-0.0008259165897093878,-0.03326772682027562,-0.08159941079165928,0.0,-0.10577612761845452,0.1398528,1822,-0.2534496588492411,-0.25624538342402947,-0.004735915081877544,0.04040389802899726,-92.51518035000001,0.0,7575,0.0,45.97792,33583104,-0.15915387930253602,-0.5,-0.13749719399020033,0.02920474447309971,-0.3487075865268707,0.000283217664,-0.013825649255886674,0.23707275390625,0.9680554270744324,-33.06474208831787,0.023042466,7280,0.9998952150344849,0.2
0.01,0.0,0.0037109374016937283,-0.09989596254057637,-0.22096356995901942,0.0,-0.03842436442048185,0.0,4432,0.617816192,0.0,-0.08544349785855351,0.0,1.4083542060087464,-0.04170196994763321,251.24,-2.2222160170520266e-08,-0.04488198000697565,-0.016295672697460493,0.0,-0.0008539226682182136,-0.03322995814098394,-0.08540164365119465,0.0,-0.10615697333141838,0.1399296,1823,-0.26243639197173324,-0.27065619228301957,-0.004830583764559391,0.04273435784160587,-91.99175432,0.0,7579,0.0,45.98944,33601536,-0.1650105156116938,-0.5,-0.14585628789119962,0.04052185919135809,-0.33833956718444824,0.000283208448,-0.011757339700125158,0.22314453125,0.9680516123771667,-33.06362056732178,0.022147598,7284,0.9998726844787598,0.2
0.01,0.0,0.0035156249068677425,-0.093121835241113,-0.20143916312797405,0.0,-0.04065621282400874,0.0,4432,0.617798528,0.0,-0.07841031920432956,0.0,1.369290047661753,-0.03978690097102591,252.91,-2.1700393380528673e-08,-0.043877891045052055,-0.015916899218907588,0.0,-0.000822525048030891,-0.03300967515697851,-0.08204450019564082,0.0,-0.10594471734177739,0.1400064,1824,-0.25465458373240524,-0.25880995136354695,-0.004686205194526017,0.04057225626378461,-92.20372527,0.0,7584,0.0,46.00096,33619968,-0.15542099084612185,-0.5,-0.13911980252825273,0.02442851411178708,-0.3467889726161957,0.000283199232,-0.013515974255278706,0.19619140625,0.9683451056480408,-33.063548469543456,0.02330428,7288,0.9999229311943054,0.2
0.01,0.0,0.003466796783161246,-0.09480088042792617,-0.2001294840396281,0.0,-0.04184720947361913,0.0,4432,0.617780864,0.0,-0.07995149778902204,0.0,1.3926957430090003,-0.04242902094688295,254.83,-2.1757826745859063e-08,-0.04356086165646126,-0.01618308609573428,0.0,-0.0008206781975934603,-0.03294723617680249,-0.08337556504678713,0.0,-0.10618196668327351,0.1400832,1825,-0.24831253802742573,-0.26438569892157227,-0.0046649452018957165,0.04056399235677812,-92.42211931,0.0,7588,0.0,46.01248,33638400,-0.15639974241437038,-0.5,-0.14118117719834275,0.050956754572689535,-0.33258163928985596,0.000283190016,-0.010987066035158932,0.19903564453125,0.9686532020568848,-33.06560306549072,0.021062532,7292,0.9998220205307007,0.2
0.01,0.0,0.003564453030574239,-0.09437733404687702,-0.2061150086841242,0.0,-0.04040284858233968,0.0,4432,0.6177632,0.0,-0.0796014161670672,0.0,1.3898775520547937,-0.037983491556099924,254.34,-2.1838411002110438e-08,-0.043544327796076004,-0.015236538748070322,0.0,-0.000814821846949916,-0.033080918557852515,-0.08327116672282203,0.0,-0.10610657918775487,0.14016,1826,-0.25055638049941287,-0.26337575516745454,-0.004649815761716638,0.040824438717541996,-92.20579441,0.0,7592,0.0,46.024,33656832,-0.15535486907397555,-0.5,-0.14063443140025844,0.020025310385972262,-0.3510994017124176,0.0002831808,-0.014614063990302384,0.20745849609375,0.9682490229606628,-33.06367301940918,0.020119656,7296,0.9999250769615173,0.2
0.01,0.0,0.003564453030574239,-0.09616590928478548,-0.2031133431902537,0.0,-0.041600220854484685,0.0,4432,0.617745536,0.0,-0.08125944188903805,0.0,1.3973731669079992,-0.03911272230019602,254.7,-2.145204552859203e-08,-0.04384126305046686,-0.01569368468586519,0.0,-0.0008214027075278401,-0.03266602710234465,-0.08417977012147615,0.0,-0.10600847396313517,0.1402368,1827,-0.25304430497538277,-0.26573627354815116,-0.004688997294259476,0.04029921654818732,-92.33245717000005,0.0,7596,0.0,46.03552,33675264,-0.15857580808787955,-0.5,-0.14311614509190076,0.025012298300862313,-0.34929344058036804,0.000283171584,-0.016205720498692244,0.21170654296875,0.9682227969169617,-33.05854949951172,0.020743217,7300,0.9999158978462219,0.2
0.01,0.0,0.003466796783161246,-0.09477448251488992,-0.2046131559726551,0.0,-0.04141616624838207,0.0,4433,0.617727872,0.0,-0.08141453746703732,0.0,1.3831467501625083,-0.03661462956330319,254.73,-2.0984357417953432e-08,-0.0432113302490671,-0.015011117863469687,0.0,-0.0008179442472187214,-0.031952625484602745,-0.08237636997773923,0.0,-0.10628362590283698,0.1403136,1828,-0.24900818653189116,-0.2605615299284764,-0.004663450649511459,0.03927190305757831,-92.25123004,0.0,7600,0.0,46.04704,33693696,-0.1554655060251268,-0.5,-0.1398298598602459,0.01714269146323204,-0.3512433171272278,0.000283162368,-0.014190210099332034,0.235791015625,0.967639148235321,-33.05387840270996,0.024226759,7304,0.9999383687973022,0.2
0.01,0.0,0.003564453030574239,-0.09715244143010653,-0.20777474416366848,0.0,-0.04209623252002833,0.0,4433,0.617710208,0.0,-0.08518147860490077,0.0,1.397253766295916,-0.0365794350010836,255.32,-2.2936826741741067e-08,-0.04413238123310407,-0.015477360737740583,0.0,-0.0008269505520527466,-0.03267261236365979,-0.08394068019474647,0.0,-0.1062970556968645,0.1403904,1829,-0.25425320241373456,-0.265986963029111,-0.004743086488203888,0.04068506921662587,-92.39005582,0.0,7604,0.0,46.05856,33712128,-0.16051075635570322,-0.5,-0.14155992148951263,0.017470335960388182,-0.34667110443115234,0.000283153152,-0.011285082518588752,0.2317138671875,0.9673761129379272,-33.04470520019531,0.0205051,7308,0.9999363422393799,0.2
0.01,0.0,0.0035156249068677425,-0.09369871708550197,-0.2001011637799232,0.0,-0.04179092108420769,0.0,4433,0.6176925440000001,0.0,-0.08180088432843606,0.0,1.383126097619983,-0.034818353871170736,253.1,-2.1962275839683107e-08,-0.04310389917263572,-0.01499551322444636,0.0,-0.000812545926194958,-0.031715707914141744,-0.08137999421206393,0.0,-0.10626237572894003,0.1404672,1830,-0.25055878801848325,-0.25893960667775157,-0.004660317258033116,0.0407063537070886,-92.02289122000002,0.0,7608,0.0,46.07008,33730560,-0.15451998371148637,-0.5,-0.13651315416675866,0.039264156483113766,-0.33464568853378296,0.00028314393599999997,-0.012320159655064344,0.21402587890625,0.9679102897644043,-33.04799537658691,0.023877434,7312,0.9998621940612793,0.2
0.01,0.0,0.003564453030574239,-0.09557217199480038,-0.20605051402228342,0.0,-0.04016141995574193,0.0,4433,0.61767488,0.0,-0.08237753535669703,0.0,1.4125021522001606,-0.04145089538926113,252.93,-2.0334268660888052e-08,-0.043425504155939154,-0.015933291180092537,0.0,-0.0008213775581448043,-0.03191504354180639,-0.08390252424890289,0.0,-0.10636825430373567,0.140544,1831,-0.24999585070308314,-0.26450423466695305,-0.0046601654599103155,0.04110823714583087,-91.95468741,0.0,7613,0.0,46.0816,33748992,-0.15622269605928715,-0.5,-0.13970095020007142,0.024166801013052464,-0.34152060747146606,0.00028313472,-0.015304060908965767,0.2135009765625,0.9681949019432068,-33.05190715789795,0.02474992,7316,0.9999169111251831,0.2
0.01,0.0,0.003662109277987232,-0.09616470333965371,-0.21001988531964502,0.0,-0.0397726963031649,0.0,4433,0.617657216,0.0,-0.08286963379282945,0.0,1.3940987363071093,-0.03687502265684691,251.8,-2.2037339949832032e-08,-0.04456364397076738,-0.015527409193069929,0.0,-0.0008448180667142902,-0.03298644931580819,-0.08436736046161303,0.0,-0.10623175792133746,0.1406208,1832,-0.25593988285919816,-0.26640055441861676,-0.004814093330515704,0.04169685283171259,-91.78049869000002,0.0,7617,0.0,46.09312,33767424,-0.16244158806463657,-0.5,-0.14265606487008387,0.020954977441579103,-0.3499445915222168,0.000283125504,-0.014441670139785857,0.21719970703125,0.968148410320282,-33.05163021087647,0.020718714,7320,0.9999274611473083,0.2
0.01,0.0,0.003466796783161246,-0.09808954763069361,-0.22084841735302593,0.0,-0.043117146224378504,0.0,4433,0.617639552,0.0,-0.09307042751973608,0.0,1.3797773556462187,-0.038239592056945486,253.55,-2.3141383957484268e-08,-0.044514936267941334,-0.015586720237359844,0.0,-0.0008434529819485869,-0.032753600274802945,-0.08238574071635021,0.0,-0.10615899469322691,0.1406976,1833,-0.26101801966475113,-0.2595450069317564,-0.004790467364720215,0.041806765810411955,-92.15331171,0.0,7621,0.0,46.10464,33785856,-0.16341058996397287,-0.5,-0.14117447059952284,0.017072350857779382,-0.35286739468574524,0.00028311628799999997,-0.014899385301396251,0.217333984375,0.9674820899963379,-33.044786071777345,0.021570966,7324,0.9999409317970276,0.2
0.01,0.0,0.003564453030574239,-0.09601579107890905,-0.20969564529873963,0.0,-0.04034656044192767,0.0,4433,0.6176218880000001,0.0,-0.08060342233183461,0.0,1.4084247087066752,-0.03710353005664654,254.06,-2.0715140105594822e-08,-0.0442087649265103,-0.015416303049274263,0.0,-0.0008341133313886526,-0.032489061040250594,-0.08512820223904258,0.0,-0.10623407012087274,0.1407744,1834,-0.24975761266480323,-0.26638383557585066,-0.004763577976979857,0.0416463022223629,-92.04430033999999,0.0,7625,0.0,46.11616,33804288,-0.15920703322280688,-0.5,-0.14225737579542097,0.02527356529608369,-0.33792221546173096,0.000283107072,-0.013076698267832398,0.21875,0.9674674868583679,-33.03335590362549,0.021503571,7328,0.9999135136604309,0.2
0.01,0.0,0.003564453030574239,-0.0985320615219687,-0.21016644213760635,0.0,-0.041491713850215696,0.0,4433,0.617604224,0.0,-0.08300734712275798,0.0,1.3983886249001571,-0.036468337636074474,254.28,-2.038702729987007e-08,-0.04434381256084685,-0.014931586735887646,0.0,-0.0008278406037987589,-0.032951780963922164,-0.08543413161221376,0.0,-0.10609635940209666,0.1408512,1835,-0.25392028365817637,-0.26469327467858395,-0.004733859597807822,0.03962711978113479,-92.14484004,0.0,7629,0.0,46.12768,33822720,-0.1629798332345391,-0.5,-0.14308698604735737,0.014937677420675755,-0.35072681307792664,0.000283097856,-0.014115972397848963,0.205322265625,0.9675452709197998,-33.03391933441162,0.021049876,7332,0.9999491572380066,0.2
0.01,0.0,0.00341796865945475,-0.09439705605474663,-0.2072146801069219,0.0,-0.03933026024767767,0.0,4433,0.61758656,0.0,-0.0801155984253909,0.0,1.3686315404848084,-0.03868482129822339,254.21,-2.191917845728993e-08,-0.04526107592203388,-0.01589577047741457,0.0,-0.0008598955837478989,-0.032716176497678176,-0.08117814047382035,0.0,-0.1062134109240189,0.140928,1836,-0.2611028212294546,-0.25232141350452647,-0.004888520251213596,0.04039951532242961,-92.16056213000002,0.0,7633,0.0,46.1392,33841152,-0.16095465297593306,-0.5,-0.13440507843737554,0.022029939107596874,-0.3464878797531128,0.00028308864,-0.014699549868237228,0.21920166015625,0.9676973223686218,-33.033272933959964,0.021939775,7336,0.9999263286590576,0.2
0.01,0.0,0.003564453030574239,-0.09675239488827114,-0.20561735948217827,0.0,-0.042501504963082776,0.0,4433,0.617568896,0.0,-0.08214477616193694,0.0,1.38551623384769,-0.03836462074595626,254.16,-2.155937816423421e-08,-0.04453448831399896,-0.015471640882408334,0.0,-0.000840858494614776,-0.03314155795874841,-0.08383581109750389,0.0,-0.10615372629980914,0.1410048,1837,-0.2529634891786148,-0.2616326710344647,-0.004802549720258925,0.039565936834541605,-92.11656147000002,0.0,7637,0.0,46.15072000000001,33859584,-0.16285379055859003,-0.5,-0.13874974073483892,0.021056873071938754,-0.34643441438674927,0.000283079424,-0.014648948167450725,0.21595458984375,0.9678243398666382,-33.03456707000733,0.023004001,7340,0.9999271035194397,0.2
