time/iterations,reward_terms/fwd_speed,time/time_elapsed,curriculum/stance_ratio,reward_terms/upright,reward_terms/energy,reward_terms/stop,reward_terms/stance_time,curriculum/eff_scale,reward_terms/vz,time/total_timesteps,reward_terms/time,reward_terms/angmom,reward_terms/overrun,curriculum/ent_coef,reward_terms/height,reward_terms/foot_slip,curriculum/sprint_dist_m,reward_terms/hip_roll,reward_terms/lat_vel,reward_terms/assist_pen,reward_terms/stance,curriculum/pitch_armature,rollout/ep_rew_mean,rollout/ep_len_mean,reward_terms/alive,reward_terms/torque,reward_terms/motor_vel,reward_terms/coef_rate,reward_terms/clearance,reward_terms/ang_xy,reward_terms/action_rate,time/fps,reward_terms/phase_contact,reward_terms/air_time,reward_terms/residual,train/value_loss,train/clip_range,train/std,train/policy_gradient_loss,train/explained_variance,train/learning_rate,train/entropy_loss,train/approx_kl,train/n_updates,train/loss,train/clip_fraction
577,2.6492551387467564,3598,0.63230528,-0.24022157028287794,-0.010740078203934947,0.0,-0.0013997349176659351,0.1769472,-0.632207800201176,10635264,-0.5,-0.12920349610551024,0.0,0.01,-0.10878412026300653,-0.6441246494027221,51.54208,-0.11891243136739996,-7.178213565763392e-08,0.0,-0.04694525267528257,0.4691584,-73.24866512,69.62,0.0,-0.1445289090945866,-0.0022828893387990975,-0.6023325569888462,0.19388293290535333,-0.10532633908136363,-0.10764559331790066,2955,-0.40297428373059035,0.004661458896912841,-0.2727979559787842,17.241174936294556,0.2,1.0017825365066528,-0.01121136142173782,0.9778037071228027,0.0003,-34.07246208190918,0.031686027,35481,7.909646034240723,0.29622802734375
578,2.6190800640269654,3604,0.63227456,-0.2295922101332077,-0.010737738774037435,0.0,-0.0014485628893857615,0.1772544,-0.6268630439067092,10653696,-0.5,-0.12956375126524422,0.0,0.01,-0.10925781481876702,-0.6590354343634418,51.58816,-0.11281701244389843,-6.59860253954648e-08,0.0,-0.04703742061181529,0.4682368,-73.93555448000001,68.34,0.0,-0.14704104914318428,-0.0022942915267282833,-0.6025406646957417,0.19347844910462092,-0.10164161535996172,-0.1083231403379573,2955,-0.40690593413083503,0.004267578556512793,-0.2726341230655738,10.896407079696655,0.2,1.001758098602295,-0.014099098416045308,0.9861209988594055,0.0003,-34.075179481506346,0.040149294,35485,4.678621768951416,0.3263916015625
579,2.635750124418767,3610,0.63224384,-0.24249861682117224,-0.010729521487044572,0.0,-0.0014458502571667647,0.1775616,-0.6270576050276463,10672128,-0.5,-0.13309578600296523,0.0,0.01,-0.1071029579408531,-0.6629873273758222,51.634240000000005,-0.12018703406960077,-6.865599090011619e-08,0.0,-0.046280143904726116,0.46731520000000004,-74.39087149999999,69.54,0.0,-0.14350731745025114,-0.002310960918715337,-0.6018460793292383,0.19270274241275642,-0.10204252128529849,-0.10812241668742445,2955,-0.40414508463307414,0.004721137672378164,-0.27281401212557715,18.32473740577698,0.2,1.001262903213501,-0.011868078808765859,0.9765719771385193,0.0003,-34.06770553588867,0.024146602,35489,8.383709907531738,0.25322265625
580,2.625896986063715,3616,0.6322131200000001,-0.25031626487281555,-0.010700645974385314,0.0,-0.001439882377679977,0.1778688,-0.6286383449757822,10690560,-0.5,-0.13317848614202024,0.0,0.01,-0.10733987516706683,-0.6426294044612192,51.680319999999995,-0.11912491847346557,-7.037004785661677e-08,0.0,-0.04892255064373604,0.46639359999999996,-75.7111215,69.49,0.0,-0.14386762750592766,-0.0023140549947145844,-0.6004827209221941,0.19738514715453376,-0.10354839413202892,-0.10835561111430547,2955,-0.4011414457463901,0.004618056034410579,-0.27265220608181134,20.350061988830568,0.2,1.001204252243042,-0.013728684186935425,0.9744849801063538,0.0003,-34.06625938415527,0.025696242,35493,10.033029556274414,0.269189453125
581,2.6355606918929366,3622,0.6321824,-0.24758075271557234,-0.010726154199922485,0.0,-0.0014295742374896589,0.178176,-0.6180917726803626,10708992,-0.5,-0.13624791343826187,0.0,0.01,-0.10624325830946414,-0.6478763819525407,51.7264,-0.12383723955203361,-6.886295713684056e-08,0.0,-0.04985067132168647,0.465472,-72.27421311,70.37,0.0,-0.14374093862806092,-0.002322829801925037,-0.6023228009029575,0.19766906147892938,-0.10280077219619405,-0.10925999794662283,2955,-0.4028063722395472,0.004643012620767372,-0.2729030532703714,12.329922437667847,0.2,1.0013697147369385,-0.011966927303001284,0.9841814041137695,0.0003,-34.067973136901855,0.03369124,35497,5.159185886383057,0.27379150390625
582,2.6507676306685775,3629,0.63215168,-0.23382447960764707,-0.010730083300743813,0.0,-0.0014642963716242877,0.1784832,-0.6184921700935045,10727424,-0.5,-0.1308461374763232,0.0,0.01,-0.1060276552006965,-0.6449430824171315,51.77248,-0.12163432319747695,-7.071427022424221e-08,0.0,-0.0479856825833347,0.46455040000000003,-73.81496064999999,71.13,0.0,-0.14409740924703726,-0.0023191541478544964,-0.6028441642988324,0.1942244561695506,-0.10019945137747618,-0.10859555653207566,2955,-0.4055829514311824,0.004601780037369786,-0.2728204041346123,12.149272108078003,0.2,1.0014302730560303,-0.013017817318905145,0.9846913814544678,0.0003,-34.06965312957764,0.024839198,35501,7.084546089172363,0.2814697265625
583,2.630498333642409,3635,0.6321209600000001,-0.2458663456846909,-0.010750329049554988,0.0,-0.00143716971635715,0.1787904,-0.6238509131370013,10745856,-0.5,-0.135768609175568,0.0,0.01,-0.10776602733393639,-0.6482537420936275,51.81856,-0.12129939592977178,-7.105245692020911e-08,0.0,-0.048330396846144465,0.46362879999999995,-73.46581317,68.96,0.0,-0.14473048005742786,-0.002329734736106343,-0.603717443033606,0.1951321688172068,-0.1062410256816362,-0.10841564797739406,2955,-0.39951300671640344,0.004569227943041672,-0.272829387098708,9.584009599685668,0.2,1.0013740062713623,-0.01656292744446546,0.9873881340026855,0.0003,-34.067975234985354,0.03253764,35505,4.093277931213379,0.2882568359375
584,2.619408649560378,3641,0.63209024,-0.23055873387330475,-0.010768857703147122,0.0,-0.0014556158017108424,0.1790976,-0.603496926851861,10764288,-0.5,-0.1266347229376683,0.0,0.01,-0.10456664557094617,-0.6530691968458746,51.864639999999994,-0.11767449977238492,-6.892545488593259e-08,0.0,-0.04676997297689553,0.4627072,-71.91644442,67.33,0.0,-0.1441874172798831,-0.0023366835679954918,-0.6040588065834219,0.1948487345551968,-0.09983712901385322,-0.10934338363238735,2956,-0.40490361164554567,0.004524740021831046,-0.27327800090245086,18.496031045913696,0.2,1.0014383792877197,-0.012890929426066577,0.9767866134643555,0.0003,-34.06777515411377,0.028403183,35509,11.822907447814941,0.3062255859375
585,2.645711198590022,3647,0.63205952,-0.2361509995831218,-0.010787073794982375,0.0,-0.0014111281100971003,0.1794048,-0.6313901162239746,10782720,-0.5,-0.1314590601951679,0.0,0.01,-0.10728275392345984,-0.6464896238085508,51.91072,-0.12208173215744463,-7.089518457426464e-08,0.0,-0.05093054586311859,0.4617856,-72.70743539999998,69.18,0.0,-0.14407586480962492,-0.002337155096757971,-0.6057639358040242,0.19577431333652814,-0.10139192676198651,-0.10858713718772739,2956,-0.4017094501686287,0.004844835616596457,-0.2732241779545368,10.779172086715699,0.2,1.001492977142334,-0.013935059274081141,0.985596776008606,0.0003,-34.07120552062988,0.026060754,35513,4.874712944030762,0.2632568359375
586,2.635509421279398,3653,0.6320288000000001,-0.22279456431663888,-0.010879080843189087,0.0,-0.0014561583747207704,0.179712,-0.6143627700448094,10801152,-0.5,-0.12732773339995732,0.0,0.01,-0.1057900443259023,-0.6565551048980436,51.9568,-0.11923680841468112,-6.903097134961037e-08,0.0,-0.049143017562442534,0.46086400000000005,-72.19873049999998,69.98,0.0,-0.14658971993042683,-0.00234651795054503,-0.6062834672427047,0.19306193938008606,-0.09788841111808223,-0.10929997476777181,2956,-0.40597210358463043,0.00459635465975023,-0.273013486757871,19.836874294281007,0.2,1.0016796588897705,-0.0115038120187819,0.9746994376182556,0.0003,-34.07246074676514,0.02734594,35517,7.742391586303711,0.2728759765625
587,2.626585438838046,3660,0.63199808,-0.22341419955844666,-0.01089831545248808,0.0,-0.001481114889934866,0.1800192,-0.6180198866478191,10819584,-0.5,-0.12313991152658316,0.0,0.01,-0.10594387645031453,-0.6582896866635632,52.00288,-0.11273667182530378,-6.97221580588867e-08,0.0,-0.04783734700449955,0.4599424,-74.22307443999999,68.51,0.0,-0.14671303998321672,-0.002345315872619896,-0.603872442435899,0.19537863106103948,-0.10062142016720083,-0.10926481720453529,2956,-0.40601861997211364,0.004711372037288836,-0.2733911209879107,13.662854385375976,0.2,1.0017786026000977,-0.01586921652778983,0.9818495512008667,0.0003,-34.074598693847655,0.03165869,35521,6.347420692443848,0.2912841796875
588,2.6446916258872446,3666,0.63196736,-0.23910670478030216,-0.010952462381191033,0.0,-0.0014387972931015408,0.1803264,-0.6407283530228731,10838016,-0.5,-0.1288909806397651,0.0,0.01,-0.10941125399595192,-0.6563340599415285,52.04896,-0.11834047411946995,-6.942362961754089e-08,0.0,-0.04821263268467238,0.4590208,-75.41653834999998,70.13,0.0,-0.14712520655952763,-0.0023335662963212098,-0.6035360323597032,0.19276027049929845,-0.10464577373248711,-0.1090819288137399,2956,-0.40368097764188554,0.004531250506665351,-0.27306803519745254,17.102236604690553,0.2,1.001847505569458,-0.012593960424419492,0.9768854975700378,0.0003,-34.07521858215332,0.032874458,35525,7.382340908050537,0.29176025390625
589,2.640402739124573,3672,0.63193664,-0.22923428845735921,-0.01081462287209144,0.0,-0.0014035326473984039,0.1806336,-0.6093900526667013,10856448,-0.5,-0.12953323687790905,0.0,0.01,-0.10466482582222378,-0.6511874791950134,52.09504,-0.11786924687488441,-7.026894470243217e-08,0.0,-0.04638413937405114,0.45809920000000004,-72.55446351,68.72,0.0,-0.1448096944249759,-0.002353069031419545,-0.6072175994967871,0.1953997964335281,-0.10229174895045495,-0.10932974504573059,2956,-0.40517450468133204,0.004714627203712653,-0.2727753509479214,13.764648866653442,0.2,1.001471757888794,-0.014089031284675002,0.9825392961502075,0.0003,-34.07141265869141,0.031165302,35529,6.6896162033081055,0.26904296875
590,2.6564076987194905,3678,0.63190592,-0.21225644271862773,-0.010933936163682531,0.0,-0.0014501904758314292,0.1809408,-0.6095435075911257,10874880,-0.5,-0.12347182270262608,0.0,0.01,-0.104233763187418,-0.6639801907909549,52.14112,-0.11859858941102892,-6.78759550035867e-08,0.0,-0.050454875279569815,0.45717759999999996,-72.11718106000001,69.14,0.0,-0.14720829652892287,-0.0023629012467020873,-0.6038770314212556,0.1948520069759267,-0.09529053772150697,-0.11021648662883311,2956,-0.4082268810354568,0.0046994362718477435,-0.2735855814751585,18.256316900253296,0.2,1.0014526844024658,-0.012648185092257336,0.9768386483192444,0.0003,-34.06993980407715,0.028798789,35533,8.450065612792969,0.2879638671875
591,2.602306711832807,3684,0.6318752000000001,-0.23112494618322796,-0.010757117932597841,0.0,-0.0014035326150608146,0.181248,-0.5894204207175066,10893312,-0.5,-0.12977037491798682,0.0,0.01,-0.10349953944183277,-0.6525940426866622,52.1872,-0.1174676740564336,-6.684479256430918e-08,0.0,-0.048400768666655186,0.456256,-73.89714019,67.71,0.0,-0.14496243534567974,-0.002356889171827053,-0.6084746451962586,0.19571766608748095,-0.1052602175996061,-0.10947875543249719,2956,-0.4055445854205428,0.004629991770747842,-0.27340923513212284,13.732255506515504,0.2,1.0016067028045654,-0.012998004397377371,0.9815089106559753,0.0003,-34.07206134796142,0.030218657,35537,6.60304594039917,0.28289794921875
592,2.655364142927711,3691,0.63184448,-0.23069478939495097,-0.010877575727746176,0.0,-0.0014263190193256985,0.1815552,-0.6290334428315512,10911744,-0.5,-0.1259680292873936,0.0,0.01,-0.10750840835890914,-0.6569374108256488,52.23328,-0.11736057931897527,-6.567103118096398e-08,0.0,-0.04857202258940187,0.45533440000000003,-73.90474824999998,69.04,0.0,-0.14554911906971899,-0.0023640808613716296,-0.6012420774583285,0.19593402994202874,-0.09943977557352018,-0.10922177316428909,2956,-0.40413980251475823,0.004608290451061394,-0.2735176942759051,17.40655927658081,0.2,1.0014715194702148,-0.010037127090618015,0.9776380062103271,0.0003,-34.06892395019531,0.035400473,35541,10.58041763305664,0.32501220703125
593,2.6217458709434127,3697,0.63181376,-0.2233264007136733,-0.010883374503638717,0.0,-0.0014458501989591038,0.1818624,-0.5934147864956703,10930176,-0.5,-0.12494529260493163,0.0,0.01,-0.10358588582064285,-0.6548494338114836,52.27936,-0.11648976832560416,-6.624440319959952e-08,0.0,-0.04940107761042233,0.45441279999999995,-72.81972001,66.2,0.0,-0.14722065456356695,-0.0023720063962632764,-0.6126606894863688,0.19379457330314923,-0.10031509769502275,-0.1102967332959536,2956,-0.4080988930844769,0.00464192752002014,-0.2737321001122879,18.73287363052368,0.2,1.0012186765670776,-0.013056137750390917,0.9757993221282959,0.0003,-34.06634368896484,0.029282767,35545,7.878056526184082,0.27783203125
594,2.586629305869153,3703,0.6317830400000001,-0.22914184547869088,-0.010946568171779568,0.0,-0.001487625271288885,0.1821696,-0.5965915145381966,10948608,-0.5,-0.12680839520464052,0.0,0.01,-0.10404840547319742,-0.6596586685008293,52.32544,-0.11529889195705158,-6.603252284429317e-08,0.0,-0.04979286517725715,0.4534912,-73.72186154,66.17,0.0,-0.1466504303650434,-0.002373736965082356,-0.6065194162434691,0.19528413372766734,-0.10478625776865821,-0.11012949411651088,2956,-0.40651799628026825,0.004418403152764465,-0.27383433485855807,22.848969078063966,0.2,1.0017542839050293,-0.01423482462996617,0.9697018265724182,0.0003,-34.07079811096192,0.029697781,35549,8.950448989868164,0.2721923828125
595,2.629347718717551,3709,0.63175232,-0.20954432496809983,-0.011048728685052033,0.0,-0.0015212623337801131,0.1824768,-0.5987107060116302,10967040,-0.5,-0.1191986279975345,0.0,0.01,-0.1038801940672216,-0.6567083591856934,52.371520000000004,-0.11322077060351993,-6.291086425507854e-08,0.0,-0.04993555223530065,0.4525696,-74.04708299999999,66.21,0.0,-0.15001575051107283,-0.002362913628899045,-0.6064726613659901,0.19361179143034712,-0.09868896468086917,-0.10992392604426954,2956,-0.40530494845867016,0.004459635836408577,-0.27411824091497894,16.626146650314332,0.2,1.0014084577560425,-0.012907741940580308,0.9773178696632385,0.0003,-34.07023601531982,0.025152033,35553,7.239480018615723,0.24554443359375
596,2.6444833836598276,3715,0.6317216,-0.24137506514913085,-0.010963878771415927,0.0,-0.0014160109017716928,0.182784,-0.6350024433634016,10985472,-0.5,-0.13313278405864548,0.0,0.01,-0.108790006357564,-0.6453514114006621,52.4176,-0.11829059586676378,-7.172276720054127e-08,0.0,-0.0470752778962569,0.45164800000000005,-74.37925607,69.28,0.0,-0.1477164760116538,-0.0023708335085971,-0.6034129022322022,0.19754904877655963,-0.10662949015297239,-0.10929104516255478,2956,-0.39857259411691043,0.004628906741143308,-0.273680368613773,18.248455286026,0.2,1.001236915588379,-0.013977071328554302,0.9747717976570129,0.0003,-34.0677734375,0.029530201,35557,5.582005023956299,0.28292236328125
597,2.617088359624623,3722,0.6316908800000001,-0.23080551537250849,-0.010981762250475029,0.0,-0.0014127556739064555,0.1830912,-0.601202089144811,11003904,-0.5,-0.1266609553124661,0.0,0.01,-0.10455042683045389,-0.6438740906503899,52.46368,-0.11688274201795229,-7.007931059612097e-08,0.0,-0.04686502107088006,0.45072639999999997,-73.13937169,68.43,0.0,-0.14703218179823152,-0.002381645091439932,-0.6032854400255283,0.19621375772702163,-0.10388018953079788,-0.1101935070052954,2956,-0.4036269795786604,0.004941406802067326,-0.2741484238159105,10.442694425582886,0.2,1.0014750957489014,-0.015952417033258826,0.9864981770515442,0.0003,-34.07033863067627,0.036029994,35561,5.509850978851318,0.31224365234375
598,2.678657559872217,3728,0.63166016,-0.23774202715418363,-0.011029620719060674,0.0,-0.0014230638399668452,0.1833984,-0.6414069387005228,11022336,-0.5,-0.12690328289710565,0.0,0.01,-0.10944786989375156,-0.6458894262645583,52.50976,-0.11874893011136226,-6.923718491843489e-08,0.0,-0.04759813242658381,0.4498048,-72.7315338,69.78,0.0,-0.1471628010067821,-0.0023644340821466375,-0.5995468649843685,0.19590514128479286,-0.10378049712107693,-0.10857389529772019,2956,-0.39992943614018434,0.004724392880840848,-0.2737512281438933,10.720312929153442,0.2,1.0017220973968506,-0.012020658329129219,0.9856914281845093,0.0003,-34.07087364196777,0.029172149,35565,5.440186023712158,0.27392578125
599,2.651028587643685,3734,0.63162944,-0.22594300269880252,-0.011024149907861163,0.0,-0.0014165534359765137,0.1837056,-0.6218855968224767,11040768,-0.5,-0.12433365473910252,0.0,0.01,-0.10699650673075135,-0.6507560413474063,52.55584,-0.11754438166273913,-6.602016761672779e-08,0.0,-0.04687752842745963,0.44888320000000004,-74.18133599,69.03,0.0,-0.14750647662835947,-0.0023740260122107172,-0.6029934609467141,0.19429783711910062,-0.10141794069865993,-0.10968017450598318,2956,-0.40164817743958486,0.004817708864316551,-0.2737708562208552,18.632693576812745,0.2,1.0019782781600952,-0.012107168033253402,0.9764191508293152,0.0003,-34.077300453186034,0.03792318,35569,9.791023254394531,0.33267822265625
600,2.63583884026608,3740,0.6315987200000001,-0.2336803968942438,-0.011027893104723555,0.0,-0.0014821999486432308,0.1840128,-0.602405592068434,11059200,-0.5,-0.12979268437307864,0.0,0.01,-0.1035354489836225,-0.6523960366225269,52.60192,-0.11986626241596054,-7.178871824909916e-08,0.0,-0.04605361666410481,0.44796159999999996,-73.16321107,67.94,0.0,-0.14725589770192696,-0.0023892265641147084,-0.6075322037314272,0.19725137079530472,-0.10483419163838621,-0.11094065790725424,2956,-0.40085676520721536,0.00469184073800635,-0.273895978337533,13.6740092754364,0.2,1.001490831375122,-0.0135044266236946,0.9821517467498779,0.0003,-34.07248859405517,0.0313362,35573,5.820375919342041,0.2800537109375
601,2.6563613631724228,3746,0.631568,-0.22215779682205572,-0.011158155868881274,0.0,-0.0014718918278554662,0.18432,-0.6199793963439816,11077632,-0.5,-0.12356937591052193,0.0,0.01,-0.10665066124008186,-0.6517159145899187,52.648,-0.11751674761696622,-7.065158606369854e-08,0.0,-0.04924400979634338,0.44704,-73.36251998,69.18,0.0,-0.14981328107433145,-0.002372754527267212,-0.604712323717846,0.19680698113577147,-0.10154926511437837,-0.10953456474464791,2956,-0.4019466279226516,0.004782986581429011,-0.27393825364506685,12.885900259017944,0.2,1.0016266107559204,-0.014019318600185215,0.9832144379615784,0.0003,-34.071828269958495,0.030660802,35577,6.153972625732422,0.27734375
602,2.6463647464838207,3753,0.63153728,-0.22634638985740732,-0.011125784716945844,0.0,-0.0014252339703186105,0.1846272,-0.6155873756790695,11096064,-0.5,-0.12882192443751728,0.0,0.01,-0.10724321520542074,-0.6496096716626716,52.69408,-0.11947439140435229,-6.872768577731574e-08,0.0,-0.04928465359233471,0.4461184,-74.51007268000001,69.51,0.0,-0.15127725039748502,-0.002378232269011606,-0.6038346663113587,0.19266392489244152,-0.10526218941818243,-0.11017538049607102,2956,-0.4006602359711971,0.004611545675692873,-0.2737079086268089,12.583549880981446,0.2,1.001715898513794,-0.0143309245002456,0.9831439852714539,0.0003,-34.07310180664062,0.02852649,35581,5.544356822967529,0.27332763671875
603,2.5962398661839865,3759,0.63150656,-0.2280671943026764,-0.011108024871897168,0.0,-0.0015207198480816765,0.1849344,-0.5963224454258936,11114496,-0.5,-0.1252199255708794,0.0,0.01,-0.10612671634879865,-0.6660045034741545,52.74016,-0.11425692553081834,-6.210604118980565e-08,0.0,-0.05011676710687449,0.44519679999999995,-76.14873138,65.32,0.0,-0.15340714675487463,-0.0023895583127056855,-0.6005282187293646,0.19147022952204357,-0.10242833872927475,-0.11037005387864245,2956,-0.40606311615474894,0.004306641038662444,-0.2737059294849952,18.15050587287316,0.2,1.000752568244934,-0.0015147700905799866,0.9770312309265137,0.0003,-34.063189873328575,0.039461747,35584,7.517192363739014,0.24583082932692307
