time/total_timesteps,curriculum/ctrl_drop_prob,reward_terms/phase_contact,reward_terms/lat_vel,reward_terms/energy,reward_terms/upright,ankle/ankle_defl_peak,curriculum/cmd_scale,time/time_elapsed,reward_terms/residual_rate,reward_terms/stance,reward_terms/fwd_speed,reward_terms/stand_drift,est/vel_rmse,reward_terms/track_yaw,reward_terms/time,rollout/ep_len_mean,curriculum/swing_frac_mean,curriculum/dr_scale,reward_terms/stop,reward_terms/vz,reward_terms/residual,reward_terms/coef_rate,rollout/ep_rew_mean,reward_terms/torque,reward_terms/stand,reward_terms/overrun,curriculum/eff_scale,curriculum/ent_coef,reward_terms/foot_ahead,reward_terms/motor_vel,curriculum/cmd_track_err,reward_terms/stance_time,curriculum/stance_ratio,curriculum/ctrl_jitter_ms,reward_terms/clearance,curriculum/swing_frac_min,reward_terms/alive,time/fps,reward_terms/angmom,reward_terms/height,ankle/ankle_spring_energy_peak,reward_terms/duty_sym,reward_terms/air_time,reward_terms/foot_slip,reward_terms/assist_pen,ankle/ankle_spring_trq_peak,time/iterations,reward_terms/hip_roll,reward_terms/action_rate,reward_terms/track_lin,reward_terms/step_rate,reward_terms/ang_xy,train/approx_kl,train/policy_gradient_loss,train/loss,train/n_updates,train/entropy_loss,train/explained_variance,train/std,train/value_loss,train/clip_fraction,train/clip_range,train/learning_rate,curriculum/stance_ratio_progress,curriculum/ctrl_jitter_ms_progress,curriculum/eff_scale_progress,curriculum/ctrl_drop_prob_progress,curriculum/dr_scale_progress
22247424,0.0013939199999999975,0.0,-0.26427158992100774,-3.370759829753347e-05,-0.18479426381981753,0.5042470938229331,0.0,3732,0.0,-0.10463768244931629,0.0,-0.039635280623681296,0.11485953303634862,1.8528617696414473,0.0,396.55,0.14149305555555555,0.02787839999999995,0.0,-0.11654509826905352,-0.10334663082576029,-0.4853103743610596,236.60983758999998,-0.0003556199265962401,0.9985241448716162,0.0,0.0032524800000000038,0.0055689472,0.0,-5.068714064288724e-06,0.34565430276595627,0.0,0.6992565759999999,0.1115135999999998,0.0,0.10259331597222222,0.0,5959,-0.06866879578246428,-0.024245447742854073,0.0,0.0,0.0,-0.43447926818729615,0.0,0.0,1207,-0.05559147473105355,-0.07136510413299453,2.3389590246853516,-0.005305989583333378,-0.11345103435387369,0.012527001,-0.016577779641374947,38.45246887207031,61025,-36.892296409606935,0.9912792444229126,1.0003360509872437,99.87370529174805,0.10394287109375,0.2,0.00024442752,0.00929280000000001,0.02787839999999995,0.00929280000000001,0.02787839999999995,0.02787839999999995
22265856,0.0013939199999999975,0.0,-0.3238593492842737,-3.503632621004332e-05,-0.21992635754996612,0.5048301773884623,0.0,3735,0.0,-0.10238000517651452,0.0,-0.048522729641309915,0.12382825000046639,1.8188062716351625,0.0,411.52,0.14827473958333331,0.02787839999999995,0.0,-0.12952520559084438,-0.102712866033438,-0.5047382965975558,264.58891632,-0.0003618736003535523,0.8150309172081414,0.0,0.0032524800000000038,0.0055652608,0.0,-5.262838953355559e-06,0.24951441817396397,0.0,0.6992565759999999,0.1115135999999998,0.0,0.1111111111111111,0.0,5959,-0.07996686660197701,-0.027192399403835207,0.0,0.0,0.0,-0.43565971194070996,0.0,0.0,1208,-0.06186756366928,-0.07177330805825993,2.2998176217563677,-0.0055555555555556035,-0.13032611040088432,0.01173217,-0.014172624342609196,45.29106140136719,61029,-36.89137306213379,0.9904621839523315,1.0000869035720825,123.1895133972168,0.09794921875,0.2,0.00024438144,0.00929280000000001,0.02787839999999995,0.00929280000000001,0.02787839999999995,0.02787839999999995
22284288,0.0014054399999999974,0.0,-0.32875928698530443,-3.638205646917079e-05,-0.22212833459983997,0.5050288107981656,0.0,3738,0.0,-0.12341100675327499,0.0,-0.04943594147950951,0.13394557541237095,1.8233461739095216,0.0,408.3,0.1458062065972222,0.028108799999999948,0.0,-0.1255475250000094,-0.10305174505478923,-0.4864404536869138,261.62919307,-0.00038266582590835123,0.7828092303529017,0.0,0.0032793600000000037,0.0055615744,0.0,-5.385584826530312e-06,0.2608137270588493,0.0,0.6992504319999999,0.11243519999999979,0.0,0.10015190972222222,0.0,5960,-0.06167811939321304,-0.02817387335664182,0.0,0.0,0.0,-0.4492493225935129,0.0,0.0,1209,-0.06107166612901513,-0.07298162716757595,2.3358464721937433,-0.005577256944444493,-0.12331107867268577,0.012537716,-0.019246689532883464,36.835792541503906,61033,-36.891215324401855,0.9924947619438171,1.0003827810287476,90.78963890075684,0.128564453125,0.2,0.00024433536,0.009369600000000011,0.028108799999999948,0.009369600000000011,0.028108799999999948,0.028108799999999948
22302720,0.0014169599999999975,0.0,-0.23794966202318374,-3.469227777126691e-05,-0.16503537575228833,0.505191829818632,0.0,3741,0.0,-0.10949284380959089,0.0,-0.03458320271678329,0.10876892971941751,1.8826099855890734,0.0,396.0,0.12627495659722224,0.028339199999999946,0.0,-0.09817305322613534,-0.10398935708728112,-0.4928758174394776,247.55683733999996,-0.00038256843489651064,1.0535156865643178,0.0,0.0033062400000000037,0.005557888,0.0,-5.008681784361475e-06,0.1922322109588423,0.0,0.6992442879999999,0.11335679999999979,0.0,0.07975260416666667,0.0,5960,-0.055844607794337336,-0.021528826971230923,0.0,0.0,0.0,-0.4255545319931102,0.0,0.0,1210,-0.05095024260128817,-0.06986577212649993,2.592090341598644,-0.005262586805555601,-0.10160485007770335,0.011751525,-0.014618722401792184,51.13531494140625,61037,-36.89191112518311,0.9889276027679443,1.0002062320709229,132.95994911193847,0.10955810546875,0.2,0.00024428928,0.009446400000000011,0.028339199999999946,0.009446400000000011,0.028339199999999946,0.028339199999999946
22321152,0.0014169599999999975,0.0,-0.29320671009568444,-3.5584100195210144e-05,-0.19363405253564414,0.504836585821575,0.0,3744,0.0,-0.13829719245869276,0.0,-0.052182313540633206,0.11243864031860712,1.852992286996579,0.0,410.52,0.14732530381944445,0.028339199999999946,0.0,-0.11583598457774419,-0.10266083523626729,-0.4940434924810815,281.74155451,-0.0003625951282722992,0.8333323538427015,0.0,0.0033062400000000037,0.0055542016,0.0,-5.272717678652219e-06,0.22796316754082735,0.0,0.6992442879999999,0.11335679999999979,0.0,0.1154513888888889,0.0,5960,-0.07001543651485173,-0.024021080627040427,0.0,0.0,0.0,-0.42689092216630775,0.0,0.0,1211,-0.06151973887604361,-0.07317500290545241,2.34141597606821,-0.005490451388888936,-0.11907550547627332,0.010572169,-0.015297082433244213,46.71182632446289,61041,-36.88879737854004,0.989333987236023,1.0000340938568115,121.14109001159667,0.1042236328125,0.2,0.0002442432,0.009446400000000011,0.028339199999999946,0.009446400000000011,0.028339199999999946,0.028339199999999946
22339584,0.0014284799999999974,0.0,-0.24803211540554596,-3.3665011390126144e-05,-0.1936993619789037,0.5051220337330621,0.0,3747,0.0,-0.10886157983913773,0.0,-0.03214251065822744,0.11703057909010522,1.857838922606257,0.0,410.78,0.14029947916666669,0.028569599999999945,0.0,-0.11242433006013448,-0.10334093298733951,-0.5032871195004638,268.6990524,-0.0003524697226612601,0.7906416279380001,0.0,0.0033331200000000036,0.005550515200000001,0.0,-5.073424908462434e-06,0.2702921681747517,0.0,0.699238144,0.11427839999999978,0.0,0.10753038194444445,0.0,5960,-0.0766711729489836,-0.024007602986071602,0.0,0.0,0.0,-0.43477335526744876,0.0,0.0,1212,-0.05679298649513963,-0.07333053686830265,2.2022657498350844,-0.005197482638888932,-0.10957914738516122,0.013040954,-0.01750391957757529,41.019256591796875,61045,-36.88770809173584,0.9910049438476562,1.0000264644622803,103.31624641418458,0.11407470703125,0.2,0.00024419712,0.009523200000000011,0.028569599999999945,0.009523200000000011,0.028569599999999945,0.028569599999999945
22358016,0.0014399999999999973,0.0,-0.3269979003676371,-3.6611580818425804e-05,-0.22439090722756083,0.5047992489888871,0.0,3750,0.0,-0.11871347568084673,0.0,-0.049927056039859696,0.12269515146526079,1.8238720809632305,0.0,404.85,0.15421549479166666,0.028799999999999944,0.0,-0.1310186477996526,-0.10286887078161426,-0.5047107481816081,236.51451045,-0.00036424056074972155,0.7249235566246863,0.0,0.0033600000000000036,0.0055468288000000004,0.0,-5.576515527224791e-06,0.21450294617304003,0.0,0.699232,0.11519999999999977,0.0,0.10991753472222222,0.0,5960,-0.0785418087989485,-0.027859667168683804,0.0,0.0,0.0,-0.4359498992062736,0.0,0.0,1213,-0.06245562100577757,-0.0746281040391441,2.2542762609436187,-0.005490451388888937,-0.12719635795247966,0.013199231,-0.016389597475063057,41.14860534667969,61049,-36.8874210357666,0.9904769062995911,0.999944806098938,107.92106781005859,0.1232177734375,0.2,0.00024415103999999996,0.009600000000000011,0.028799999999999944,0.009600000000000011,0.028799999999999944,0.028799999999999944
22376448,0.0014515199999999972,0.0,-0.27959331120089437,-3.6811672413818145e-05,-0.1987502079035591,0.5050145520340275,0.0,3753,0.0,-0.12580459672909594,0.0,-0.04066483501606432,0.12671712066458973,1.8558053322544066,0.0,409.45,0.1504177517361111,0.029030399999999942,0.0,-0.11800047925421057,-0.103272484927752,-0.49957775080762445,240.77029469,-0.00039847987359688215,0.9365065744027586,0.0,0.003386880000000004,0.0055431424,0.0,-5.4373586246023764e-06,0.24819924907575341,0.0,0.699225856,0.11612159999999977,0.0,0.09819878472222222,0.0,5960,-0.06615597559191194,-0.025204313300793518,0.0,0.0,0.0,-0.4388615096496134,0.0,0.0,1214,-0.057127491201645966,-0.07206251656002388,2.4803578653152516,-0.005414496527777824,-0.12168981919964124,0.010525469,-0.0144268301082775,40.7939567565918,61053,-36.8875509262085,0.9912739396095276,0.9999663829803467,103.66913642883301,0.09066162109375,0.2,0.00024410496,0.009676800000000011,0.029030399999999942,0.009676800000000011,0.029030399999999942,0.029030399999999942
22394880,0.001463039999999997,0.0,-0.28286503218370124,-3.634486178711009e-05,-0.20195867968134074,0.5049982153062602,0.0,3756,0.0,-0.09668079612326577,0.0,-0.04766239680253129,0.11021611247599108,1.8347388065663601,0.0,401.67,0.1486545138888889,0.02926079999999994,0.0,-0.12142183419930186,-0.10299027692041324,-0.4984355458970714,245.77286813000003,-0.0003831489349236435,0.904946755382245,0.0,0.003413760000000004,0.005539456000000001,0.0,-5.476262601537822e-06,0.2394752666032229,0.0,0.699219712,0.11704319999999976,0.0,0.11897786458333333,0.0,5961,-0.08686404723688428,-0.02606628708610527,0.0,0.0,0.0,-0.42194899395525726,0.0,0.0,1215,-0.0604848013840564,-0.0706330295971619,2.2802246674373654,-0.0052625868055555984,-0.12046328288709678,0.009852626,-0.014305225538555533,42.39631652832031,61057,-36.88742542266846,0.9903441071510315,1.0001477003097534,112.51125907897949,0.09208984375,0.2,0.00024405887999999997,0.009753600000000012,0.02926079999999994,0.009753600000000012,0.02926079999999994,0.02926079999999994
22413312,0.0014745599999999972,0.0,-0.2883567851881213,-3.8160499122421786e-05,-0.18650199696762976,0.5052006569031442,0.0,3759,0.0,-0.1515574063070102,0.0,-0.042822214020082947,0.11416848676845072,1.8669724942597827,0.0,404.91,0.14469401041666669,0.02949119999999994,0.0,-0.1074805609168303,-0.10395579756673126,-0.47877144228757296,262.29658233000004,-0.00040612210439701905,0.8556406690925503,0.0,0.003440640000000004,0.0055357696000000005,0.0,-5.685805185494095e-06,0.2312040275441606,0.0,0.699213568,0.11796479999999976,0.0,0.09754774305555555,0.0,5961,-0.04686272489578833,-0.02364491759440932,0.0,0.0,0.0,-0.4061960792975323,0.0,0.0,1216,-0.05414705416826129,-0.06712643262972383,2.4968924507390002,-0.0056206597222222725,-0.10923024181068207,0.011157548,-0.013098196312785148,49.43648147583008,61061,-36.8908016204834,0.9906156659126282,1.000247836112976,124.17339935302735,0.10958251953125,0.2,0.0002440128,0.009830400000000012,0.02949119999999994,0.009830400000000012,0.02949119999999994,0.02949119999999994
22431744,0.001486079999999997,0.0,-0.29929708987630943,-3.730440499459295e-05,-0.2011824735766711,0.50517466864168,0.0,3762,0.0,-0.14900174824623347,0.0,-0.04903659935668595,0.10312075696510373,1.8569591174416853,0.0,408.88,0.1459689670138889,0.02972159999999994,0.0,-0.11438600110994081,-0.10376132922968749,-0.4934328123110552,270.86610018,-0.0003835949274915437,0.8263358107824712,0.0,0.003467520000000004,0.0055320832,0.0,-5.707864955528062e-06,0.16950384628575477,0.0,0.6992074239999999,0.11888639999999975,0.0,0.08968098958333333,0.0,5961,-0.05188653774382259,-0.025499883418595395,0.0,0.0,0.0,-0.4249546687716832,0.0,0.0,1217,-0.05707932744806283,-0.07033494510187999,2.507176641406966,-0.005685763888888938,-0.11900687476489878,0.0108348,-0.012932297465158626,48.16067886352539,61065,-36.89217472076416,0.9903504848480225,1.0003141164779663,108.4930980682373,0.088330078125,0.2,0.00024396672000000002,0.009907200000000012,0.02972159999999994,0.009907200000000012,0.02972159999999994,0.02972159999999994
22450176,0.001497599999999997,0.0,-0.3046901506810714,-3.7043715118897886e-05,-0.20946691117111196,0.5050103272106468,0.0,3765,0.0,-0.14931767917489078,0.0,-0.039257696684926506,0.10778713117891622,1.8479027172386446,0.0,417.84,0.13829210069444445,0.029951999999999937,0.0,-0.12431690343845656,-0.10390324885342765,-0.4775982473493847,269.98878894999996,-0.0003792174658615504,0.7904162556206571,0.0,0.003494400000000004,0.005528396800000001,0.0,-5.563949759745338e-06,0.33137032662653015,0.0,0.6992012799999999,0.11980799999999975,0.0,0.10411241319444445,0.0,5961,-0.059070031843522566,-0.027322477285224495,0.0,0.0,0.0,-0.43912204503495655,0.0,0.0,1218,-0.0625039928343894,-0.06771680151679332,2.365756047274127,-0.005403645833333379,-0.12088379429211255,0.0116162915,-0.018500847212271763,38.846683502197266,61069,-36.89429969787598,0.9921392798423767,1.0003464221954346,96.11572761535645,0.1183837890625,0.2,0.00024392064,0.009984000000000012,0.029951999999999937,0.009984000000000012,0.029951999999999937,0.029951999999999937
22468608,0.0015091199999999968,0.0,-0.3130549902748907,-3.7896438935516315e-05,-0.2060492190920302,0.5050239169475577,0.0,3768,0.0,-0.13790947281204924,0.0,-0.041165642535419544,0.1088597174382152,1.84517120083951,0.0,416.59,0.14979383680555555,0.030182399999999936,0.0,-0.11829191687631829,-0.10404257205119055,-0.4878368535132501,261.33756141000003,-0.00039683074424697626,0.7679473336903314,0.0,0.003521280000000004,0.0055247104000000005,0.0,-5.717420358638479e-06,0.2768993051834983,0.0,0.6991951359999999,0.12072959999999974,0.0,0.10221354166666667,0.0,5961,-0.06119658378579699,-0.025852908014751468,0.0,0.0,0.0,-0.4243887035299601,0.0,0.0,1219,-0.0598230618286624,-0.06856962037154238,2.328278524833622,-0.0055555555555556035,-0.1183462628513089,0.01151658,-0.017027221585158257,40.592620849609375,61073,-36.89384708404541,0.9916597008705139,1.000298023223877,102.75629005432128,0.1127197265625,0.2,0.00024387455999999997,0.010060800000000012,0.030182399999999936,0.010060800000000012,0.030182399999999936,0.030182399999999936
22487040,0.0015206399999999967,0.0,-0.28705845819736936,-3.790468004908514e-05,-0.2063786404117043,0.5050370922320314,0.0,3771,0.0,-0.11539853963185379,0.0,-0.041471671685368736,0.11015805858453036,1.8335382426470856,0.0,414.81,0.14268663194444445,0.030412799999999934,0.0,-0.1199962603113779,-0.1033634026511913,-0.48424115616672453,259.67137254,-0.0003950588901954144,0.8731191973614784,0.0,0.003548160000000004,0.005521024,0.0,-5.7815724810490765e-06,0.18294444775516172,0.0,0.699188992,0.12165119999999974,0.0,0.1071506076388889,0.0,5961,-0.07151718639694521,-0.025119680357759796,0.0,0.0,0.0,-0.4086828431897558,0.0,0.0,1220,-0.06150844327209226,-0.07032589318241032,2.3658894947891107,-0.005230034722222266,-0.12311596301834464,0.01072905,-0.012033838476054371,43.295310974121094,61077,-36.8850679397583,0.9889305233955383,0.9997951984405518,121.47101669311523,0.0997802734375,0.2,0.00024382848,0.010137600000000012,0.030412799999999934,0.010137600000000012,0.030412799999999934,0.030412799999999934
22505472,0.0015321599999999968,0.0,-0.3401640179368483,-3.936268714678268e-05,-0.22919455677929582,0.5049485091028364,0.0,3775,0.0,-0.13797665411987423,0.0,-0.04921297822391936,0.12324994224538281,1.8269191987873503,0.0,402.33,0.14903428819444445,0.030643199999999933,0.0,-0.13427997705153405,-0.10369646285090704,-0.4914418727966327,244.18652568000002,-0.00042083038698183283,0.8388132135569525,0.0,0.003575040000000004,0.005517337600000001,0.0,-5.799966253720408e-06,0.2302085233625433,0.0,0.699182848,0.12257279999999973,0.0,0.11094835069444445,0.0,5960,-0.07152881361395363,-0.029772083552125444,0.0,0.0,0.0,-0.42837138788159584,0.0,0.0,1221,-0.06097955750952263,-0.06974312223741583,2.3732203129325087,-0.0056966145833333825,-0.12671584711636236,0.011268389,-0.01590743852430023,49.17869567871094,61081,-36.882490730285646,0.9885512590408325,0.9998464584350586,128.77412872314454,0.10933837890625,0.2,0.00024378239999999998,0.010214400000000012,0.030643199999999933,0.010214400000000012,0.030643199999999933,0.030643199999999933
