time/iterations,reward_terms/vz,reward_terms/assist_pen,curriculum/ctrl_jitter_ms,reward_terms/action_rate,time/time_elapsed,reward_terms/foot_slip,time/total_timesteps,reward_terms/fwd_speed,reward_terms/upright,reward_terms/step_rate,reward_terms/time,reward_terms/angmom,reward_terms/stop,reward_terms/alive,reward_terms/energy,reward_terms/ang_xy,curriculum/eff_scale,curriculum/ctrl_drop_prob,reward_terms/height,rollout/ep_len_mean,reward_terms/clearance,reward_terms/air_time,reward_terms/hip_roll,reward_terms/stance_time,reward_terms/foot_ahead,reward_terms/overrun,curriculum/sprint_dist_m,reward_terms/stance,reward_terms/residual,reward_terms/coef_rate,curriculum/ent_coef,reward_terms/torque,reward_terms/lat_vel,reward_terms/phase_contact,time/fps,rollout/ep_rew_mean,curriculum/stance_ratio,reward_terms/motor_vel,train/clip_range,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/loss,train/explained_variance,train/std,train/entropy_loss,train/value_loss,train/clip_fraction,train/n_updates
1575,-0.12035641856121843,0.0,0.0,-0.11248475650281159,6524,-0.6567205929539048,29030400,3.0042391324001336,-0.14283180394230788,0.0,-0.5,-0.0990857572314328,0.0,0.0,-0.011181930013103634,-0.4387763278856136,0.1208832,0.0,-0.054573281317759376,429.03,0.15175116470871244,0.0009684232160604248,-0.4006668194127215,0.0,0.0,0.0,43.13248,-0.0011946126434941762,-0.10749112920207099,-0.700685027984317,0.01,-0.08522009490283398,-0.11682779624152734,-0.23441242671483276,4449,-76.52552716999999,0.6221968640000001,-0.0018491761540310855,0.2,0.022530789,-0.019600949692539872,0.000290329344,15.085360527038574,0.9394503235816956,1.0020196437835693,-34.07719211578369,38.68015270233154,0.213525390625,30214
1576,-0.1279081089004363,0.0,0.0,-0.1115343981175154,6528,-0.669642193694202,29048832,3.0279931860277802,-0.15928824802355904,0.0,-0.5,-0.10215654720164605,0.0,0.0,-0.011276678374507722,-0.43919791354741794,0.12096,0.0,-0.05776396183701936,437.54,0.1578197195056757,0.0008002375123194522,-0.405707288723102,0.0,0.0,0.0,43.144,-0.0016216060591344027,-0.10768433555210029,-0.6880700421776438,0.01,-0.08626765206880421,-0.13363836838451496,-0.23125476506121492,4449,-76.88601686999999,0.6221792,-0.0018362257658869187,0.2,0.025120366,-0.019946196407545358,0.0002903232,20.64643096923828,0.9329643845558167,1.0020976066589355,-34.075918197631836,44.242415046691896,0.23209228515625,30218
1577,-0.12783968811686197,0.0,0.0,-0.11382482286770684,6532,-0.648009362862243,29067264,3.0309338906865104,-0.15140602396470412,0.0,-0.5,-0.0949990588700655,0.0,0.0,-0.011278675535104803,-0.4245873190767197,0.1210368,0.0,-0.056495035875827194,450.0,0.15572537799908764,0.0009651680043639822,-0.3988606679372192,-2.8482787052376403e-05,0.0,0.0,43.155519999999996,-0.0013016498815082947,-0.10771123787678358,-0.6850588344327728,0.01,-0.08553455169547503,-0.13483007588362317,-0.2275318173773838,4449,-71.96267795,0.622161536,-0.0018445264919883146,0.2,0.020195002,-0.02092626135563478,0.000290317056,14.678292274475098,0.9448608756065369,1.002103328704834,-34.079362106323245,34.644451808929446,0.19515380859375,30222
1578,-0.13727813266971273,0.0,0.0,-0.11332662632516592,6536,-0.6598244889308255,29085696,3.032082771919724,-0.14548932234442466,0.0,-0.5,-0.0984841549294761,0.0,0.0,-0.011315803028791475,-0.4382658098376769,0.1211136,0.0,-0.05979270877864346,449.12,0.16474830649865027,0.001020506541762087,-0.3969296560042841,0.0,0.0,0.0,43.16704,-0.0015120543570253946,-0.10766071321119496,-0.6934847935673089,0.01,-0.08641003341554912,-0.10421736094500182,-0.2318016763835458,4449,-69.49628895999999,0.622143872,-0.0018595946989446558,0.2,0.018091572,-0.01825810435693711,0.000290310912,17.172103881835938,0.9441195726394653,1.001643180847168,-34.07236442565918,38.21212272644043,0.16641845703125,30226
1579,-0.1272562943896892,0.0,0.0,-0.11184938353136216,6540,-0.6666759552195214,29104128,3.0521996309994845,-0.14370193685395524,0.0,-0.5,-0.0966460937362168,0.0,0.0,-0.011419616462220068,-0.4344507717439599,0.1211904,0.0,-0.05654473949369337,443.26,0.16070251397923238,0.0008197689894586802,-0.40193208529229074,0.0,0.0,0.0,43.178560000000004,-0.001078931431284817,-0.10772808001037017,-0.6872725622691019,0.01,-0.08740750558056547,-0.1031770721154846,-0.2248782591979852,4449,-65.75692004000001,0.6221262080000001,-0.00187845579177999,0.2,0.020273674,-0.01832587067037821,0.000290304768,19.221742630004883,0.9303737878799438,1.0019582509994507,-34.07670993804932,44.48489265441894,0.19798583984375,30230
1580,-0.12833484493246716,0.0,0.0,-0.11158359720814974,6544,-0.6684992389323582,29122560,3.0776672458925534,-0.1314929484184332,0.0,-0.5,-0.09186594394856776,0.0,0.0,-0.011436929154562474,-0.4307891828274645,0.1212672,0.0,-0.058871495586545995,429.98,0.16302610509333254,0.0011263005597154712,-0.39890513261955546,-3.1331078692649804e-05,0.0,0.0,43.19008,-0.0011062279452488672,-0.10769570834719512,-0.6914889950280861,0.01,-0.0867912068285278,-0.07369102390692135,-0.22541665722619075,4449,-64.13671148000002,0.622108544,-0.001874426807557258,0.2,0.022506287,-0.01913058679783717,0.000290298624,25.581899642944336,0.9238572716712952,1.0018413066864014,-34.0753137588501,48.91289882659912,0.210888671875,30234
1581,-0.1257727534182741,0.0,0.0,-0.110932818751634,6549,-0.6791284983374206,29140992,3.086134218400565,-0.1303408073160123,0.0,-0.5,-0.09690874049896606,0.0,0.0,-0.01127585990748931,-0.43079440554721676,0.121344,0.0,-0.05809099572746295,431.31,0.15781890264967643,0.0009814438882232127,-0.39982456777216374,0.0,0.0,0.0,43.2016,-0.0015965693885510626,-0.1077496959911917,-0.6840309683234768,0.01,-0.08566043685664042,-0.07258739603269743,-0.23024125370040588,4449,-68.40661845000001,0.62209088,-0.00184597992696311,0.2,0.02099697,-0.017519970529247076,0.00029029247999999997,17.01847267150879,0.9322141408920288,1.0014424324035645,-34.071370887756345,42.450232315063474,0.2109619140625,30238
1582,-0.11396418971121336,0.0,0.0,-0.11132493342839818,6553,-0.6488628305636981,29159424,2.976183396050942,-0.13453532209103067,0.0,-0.5,-0.09342683281730804,0.0,0.0,-0.011398137024878567,-0.43178679844263873,0.1214208,0.0,-0.0509491373621539,435.99,0.1569639231416889,0.0010232191416434944,-0.4014078579768541,0.0,0.0,0.0,43.21312,-0.0011950586866893112,-0.10744226764766575,-0.6958892568219512,0.01,-0.08617495212405962,-0.09904284329132754,-0.22717695509633165,4449,-70.29326320999999,0.622073216,-0.001888510343033906,0.2,0.022376591,-0.020041383476927875,0.00029028633599999996,17.92495346069336,0.9334467649459839,1.0016083717346191,-34.071342658996585,40.9480375289917,0.21082763671875,30242
1583,-0.12041490847735685,0.0,0.0,-0.1118080048597344,6557,-0.6493204271586981,29177856,3.059300138017008,-0.13000859809848542,0.0,-0.5,-0.09276428332690259,0.0,0.0,-0.011384554082063701,-0.42970045224348996,0.1214976,0.0,-0.05289420100590083,448.24,0.1637324532741147,0.00105848370003514,-0.40457811711186425,0.0,0.0,0.0,43.22464,-0.0016794204712722023,-0.10776198354088333,-0.6743875061801541,0.01,-0.08592332720641871,-0.08916531622113369,-0.21804319406525716,4449,-70.13848205000001,0.6220555520000001,-0.0018808284029094022,0.2,0.018755864,-0.015370659052859992,0.00029028019199999996,25.871768951416016,0.9031216502189636,1.0017845630645752,-34.073241233825684,60.69602813720703,0.20872802734375,30246
1584,-0.12312819264307888,0.0,0.0,-0.1115010516461063,6561,-0.6517082507822874,29196288,3.11755995052614,-0.14380855823487937,0.0,-0.5,-0.10037452730670988,0.0,0.0,-0.011416844514790147,-0.4304030069807741,0.1215744,0.0,-0.05310595697238496,459.04,0.15759721956816758,0.0011376939720422444,-0.4050143630711694,0.0,0.0,0.0,43.23616,-0.0019813323614970464,-0.10771011136018495,-0.6838098686865162,0.01,-0.08617603043545649,-0.12387736007873956,-0.2167843907811437,4449,-63.47556197,0.622037888,-0.0018754758663429181,0.2,0.021743795,-0.018998280534287915,0.000290274048,20.891061782836914,0.9204330444335938,1.001680850982666,-34.07264785766601,49.916385650634766,0.216796875,30250
1585,-0.12415087088500461,0.0,0.0,-0.11135302535400804,6565,-0.6501168852601058,29214720,3.0967191625893906,-0.14287266589853206,0.0,-0.5,-0.10022552385700391,0.0,0.0,-0.011698382046337798,-0.4354696601235895,0.1216512,0.0,-0.058658804034425964,436.54,0.16644664774039486,0.0008832452973971764,-0.4000546382409767,-1.8445956003334788e-05,0.0,0.0,43.24768,-0.0023490370412129822,-0.10780156577554025,-0.6872237469177196,0.01,-0.08746671517632663,-0.09966641260914093,-0.21797785632849376,4449,-66.95735624000001,0.622020224,-0.0019311843615605429,0.2,0.019610845,-0.02093873000703752,0.000290267904,21.457275390625,0.9382922053337097,1.0019288063049316,-34.07671909332275,42.73353176116943,0.1903564453125,30254
1586,-0.1333345541813699,0.0,0.0,-0.11168258221227943,6569,-0.6811879859436556,29233152,3.0765908225438547,-0.15094549682708464,0.0,-0.5,-0.10008435896404361,0.0,0.0,-0.011333639718296177,-0.4378012108399527,0.121728,0.0,-0.05883399732767626,462.15,0.16311221236330387,0.001360132666175357,-0.4051623806437792,0.0,0.0,0.0,43.2592,-0.0013819334957476963,-0.10756763213623882,-0.6864997526045531,0.01,-0.08603433120276123,-0.10895703110146476,-0.22570607249564562,4449,-63.982520889999996,0.62200256,-0.0018633701187596044,0.2,0.022515338,-0.019785854301881046,0.00029026176,19.357606887817383,0.9306122064590454,1.002249002456665,-34.079879951477054,44.67120704650879,0.24439697265625,30258
1587,-0.12283816167296097,0.0,0.0,-0.11175354378479192,6573,-0.6751692418154289,29251584,3.139295649087015,-0.14192308111604854,0.0,-0.5,-0.10033295886945046,0.0,0.0,-0.011670636026150491,-0.43685334839123185,0.1218048,0.0,-0.05367234600035651,464.75,0.15958062250029034,0.0009662530404360344,-0.4046628358818386,0.0,0.0,0.0,43.27072,-0.0018776724612999192,-0.10778439129668717,-0.6903605539895066,0.01,-0.08746562884010795,-0.1205538388372498,-0.2182327559206729,4449,-65.17847542,0.6219848960000001,-0.0019076798712560886,0.2,0.028136963,-0.023346744058653713,0.000290255616,13.340402603149414,0.9616414904594421,1.0021967887878418,-34.08042812347412,27.183659744262695,0.2412353515625,30262
1588,-0.1295377998944871,0.0,0.0,-0.1139142066689616,6577,-0.6573658869454468,29270016,2.9550371833231153,-0.14839792564678447,0.0,-0.5,-0.10065368058977184,0.0,0.0,-0.011252600541765249,-0.42989643539948497,0.1218816,0.0,-0.05751839372501558,463.3,0.15536054225918638,0.0011772988525788402,-0.3978215529635119,-1.627583211908738e-05,0.0,0.0,43.28224,-0.0016263771042526163,-0.10729798680018245,-0.6917611551243813,0.01,-0.08487065958115822,-0.12018078153892398,-0.21969295641821174,4449,-70.08218117,0.621967232,-0.0018594917686989947,0.2,0.025225496,-0.0186837486224249,0.000290249472,18.341796875,0.9437620043754578,1.0016493797302246,-34.07263603210449,40.5974422454834,0.2238525390625,30266
1589,-0.14981492777178695,0.0,0.0,-0.11050465547108522,6582,-0.6668399955858554,29288448,3.067764745714327,-0.16327279977765652,0.0,-0.5,-0.09740750283413571,0.0,0.0,-0.011607134033394837,-0.4392795194396839,0.1219584,0.0,-0.06407096839389473,421.47,0.1613166530786994,0.0008859578229021281,-0.3945710270683891,-9.494296844220824e-06,0.0,0.0,43.29376,-0.0017210942818640172,-0.10786432631635119,-0.6998847233733845,0.01,-0.08720338472883488,-0.13774658410206936,-0.21231172515617697,4449,-75.49294673,0.621949568,-0.0019169555804811691,0.2,0.023679927,-0.019467936106957497,0.00029024332799999997,18.485368728637695,0.9356076121330261,1.0018216371536255,-34.07454490661621,47.071360969543456,0.22374267578125,30270
1590,-0.12415628297144939,0.0,0.0,-0.11154794765597598,6586,-0.6630836677809845,29306880,3.045608641608457,-0.14960201380473304,0.0,-0.5,-0.09986186924977922,0.0,0.0,-0.011567522786698425,-0.42662020111758253,0.1220352,0.0,-0.05469753787692881,438.97,0.15882902901307247,0.0012684447380403678,-0.40584034122579377,0.0,0.0,0.0,43.305279999999996,-0.001197170783007734,-0.10775616428947186,-0.6840795268262415,0.01,-0.08705019744382997,-0.13089201185059263,-0.21615979551558687,4449,-74.22365794000001,0.621931904,-0.0019103575060039524,0.2,0.01646201,-0.016491195568232798,0.000290237184,29.76917839050293,0.9315826296806335,1.001516342163086,-34.07290840148926,52.90738010406494,0.1878662109375,30274
1591,-0.11825162933215311,0.0,0.0,-0.11173963455030027,6590,-0.6749644583540979,29325312,3.1083978541337234,-0.14407780953087856,0.0,-0.5,-0.09691389654137444,0.0,0.0,-0.011621978352741433,-0.43707850202516946,0.122112,0.0,-0.054130323147761644,465.85,0.15804413953337704,0.0013563352986238897,-0.4095021710559674,0.0,0.0,0.0,43.3168,-0.006757185609863433,-0.10779002069174112,-0.6936922077731869,0.01,-0.08697497471330896,-0.12437996423274272,-0.21766540355410696,4449,-69.88792418,0.6219142400000001,-0.0019200886343151632,0.2,0.015632402,-0.01750135002657771,0.00029023104,23.788312911987305,0.9286812543869019,1.0011441707611084,-34.06785430908203,52.19074115753174,0.1552978515625,30278
1592,-0.14528951838686022,0.0,0.0,-0.1120881451079593,6594,-0.6763551842867963,29343744,3.0444878667049213,-0.16977313730378912,0.0,-0.5,-0.10839254537177885,0.0,0.0,-0.011554903415143853,-0.4483291806081609,0.1221888,0.0,-0.0638376079857091,465.45,0.16548530906622624,0.0010964612980994086,-0.4006273411871357,0.0,0.0,0.0,43.328320000000005,-0.0016661554019975558,-0.10769422931028791,-0.6832117078172915,0.01,-0.08698497757016307,-0.1253482839735896,-0.22338892714041744,4449,-71.90103266999999,0.621896576,-0.0019062760737117077,0.2,0.018031504,-0.019024046522099526,0.000290224896,19.773439407348633,0.9340929985046387,1.0011719465255737,-34.06615867614746,44.16140766143799,0.19263916015625,30282
1593,-0.14560905105146552,0.0,0.0,-0.11321732973158273,6598,-0.667082490282517,29362176,3.0124241422648677,-0.1738472737552204,0.0,-0.5,-0.11200243000474737,0.0,0.0,-0.011469607180132093,-0.45087997854466305,0.1222656,0.0,-0.06226568731584963,439.41,0.16126203089089028,0.0009499770983691431,-0.3983841093941605,0.0,0.0,0.0,43.339839999999995,-0.0057366192333947645,-0.1074970495820668,-0.698439374213544,0.01,-0.08742148983512804,-0.11943875667658183,-0.2177877359013828,4449,-74.60451782,0.621878912,-0.0018841349282282746,0.2,0.025703188,-0.02206486704526469,0.000290218752,20.73508644104004,0.9374164938926697,1.0014156103134155,-34.069854736328125,48.0370376586914,0.218603515625,30286
1594,-0.10958301945133946,0.0,0.0,-0.11240966495349684,6602,-0.6492155066197197,29380608,3.0626095028889413,-0.12659096018655705,0.0,-0.5,-0.0931218148170134,0.0,0.0,-0.011509089525306977,-0.4233468491117092,0.1223424,0.0,-0.04861252486877812,448.47,0.15477044975061732,0.0009374986532040768,-0.4044278439741929,0.0,0.0,0.0,43.35136,-0.0019639031683196502,-0.10748585271200978,-0.6765966403710384,0.01,-0.08620387170659784,-0.08963845135472308,-0.2245151218649446,4449,-73.66686845999999,0.621861248,-0.0019018232567746803,0.2,0.021184795,-0.018683779472485184,0.000290212608,23.545068740844727,0.9247734546661377,1.0016906261444092,-34.072953414916995,53.134333801269534,0.20955810546875,30290
1595,-0.1297285892558147,0.0,0.0,-0.11246639292205694,6606,-0.6360727208720525,29399040,3.0172437534252796,-0.14343427227455968,0.0,-0.5,-0.09843037742025164,0.0,0.0,-0.011614567328586583,-0.44045412688447344,0.1224192,0.0,-0.05981334238405002,433.05,0.17716548140992694,0.0009754758923211031,-0.3947115419437236,0.0,0.0,0.0,43.362880000000004,-0.0017561026308422856,-0.10758969998957592,-0.7026161987900715,0.01,-0.08820480224890373,-0.09470958879423524,-0.2185802273596607,4449,-69.20104584999999,0.6218435840000001,-0.0019074015389252135,0.2,0.022303099,-0.018990511214360593,0.000290206464,18.41852378845215,0.9342615008354187,1.0014731884002686,-34.07124671936035,37.13167247772217,0.197802734375,30294
1596,-0.12166099990893492,0.0,0.0,-0.11336521158506156,6610,-0.6654266030835141,29417472,3.0281298710882276,-0.13591679445866775,0.0,-0.5,-0.09915305963273213,0.0,0.0,-0.011703035914759189,-0.4505860607334522,0.122496,0.0,-0.05779244492058591,405.24,0.15979576456887493,0.0009412963764690277,-0.39940980457946695,0.0,0.0,0.0,43.374399999999994,-0.0015016073544511215,-0.10751393230869062,-0.6982599478920474,0.01,-0.08888300785995663,-0.07905239354010217,-0.2282847977550277,4449,-68.78830708999999,0.62182592,-0.0019158315338779998,0.2,0.018119767,-0.018227201898116618,0.00029020032,24.220458984375,0.9141299724578857,1.001423716545105,-34.06831874847412,54.81958694458008,0.19697265625,30298
1597,-0.11325806318627979,0.0,0.0,-0.1119313724680669,6615,-0.6522971660974137,29435904,3.1215992520952205,-0.12275032645550706,0.0,-0.5,-0.0942302319947361,0.0,0.0,-0.011616521713491043,-0.4286783097230847,0.1225728,0.0,-0.05212104580983429,404.29,0.1685202549380013,0.0008935533858473516,-0.40433000612795084,0.0,0.0,0.0,43.38592,-0.001981812157273501,-0.10760392808162833,-0.6875927266411902,0.01,-0.08764675494593162,-0.06295372979996636,-0.22844763220340786,4449,-67.57594466,0.621808256,-0.001903220211976536,0.2,0.01991419,-0.019341915368568153,0.00029019417599999997,23.099905014038086,0.913787841796875,1.0018479824066162,-34.07403984069824,52.67428321838379,0.2031005859375,30302
1598,-0.11275157133071073,0.0,0.0,-0.11261433819271503,6619,-0.6539298195120242,29454336,3.1315763024250654,-0.12725617522074562,0.0,-0.5,-0.09920609273279533,0.0,0.0,-0.011722802180072479,-0.43599419319703675,0.1226496,0.0,-0.05162119483604435,436.74,0.1686821911009365,0.001137151253513164,-0.4065730783831538,0.0,0.0,0.0,43.39744,-0.0015960804744174978,-0.10759664717429618,-0.6787993515232239,0.01,-0.08841076728377878,-0.06497121890982416,-0.22399637245554369,4449,-63.44569833,0.621790592,-0.0019088430528008378,0.2,0.019384837,-0.02097683699103072,0.000290188032,23.590787887573242,0.9109861254692078,1.0021498203277588,-34.07894401550293,55.712662887573245,0.1814208984375,30306
1599,-0.1361753705406269,0.0,0.0,-0.11129657481375443,6623,-0.6644272569568828,29472768,3.1379746229704804,-0.13929512150543588,0.0,-0.5,-0.10095076787221435,0.0,0.0,-0.01159957520978405,-0.4493110125070092,0.1227264,0.0,-0.06144787202078014,444.8,0.16793564556436336,0.0008219391133429275,-0.39510260127699465,0.0,0.0,0.0,43.40896,-0.0015271682159536592,-0.10769123187199935,-0.7019324924000158,0.01,-0.08743410702804877,-0.06895154532390314,-0.22980554685371646,4449,-58.79977963,0.6217729280000001,-0.001906056462427111,0.2,0.021373054,-0.020337427232880144,0.000290181888,25.141504287719727,0.9171895980834961,1.0019876956939697,-34.07691764831543,53.14765796661377,0.19456787109375,30310
1600,-0.11956444552113231,0.0,0.0,-0.1124518091785977,6627,-0.6591407239333078,29491200,3.005125140380714,-0.13256375164586695,0.0,-0.5,-0.09492338518883238,0.0,0.0,-0.011666885927344732,-0.4415722929389863,0.1228032,0.0,-0.05465766112475757,433.29,0.16583445822221138,0.001170245801202125,-0.39918929532006087,0.0,0.0,0.0,43.42048,-0.0015080471445183992,-0.10756825230028934,-0.6924152130798131,0.01,-0.08754096275365979,-0.07314563647041752,-0.22216846807907956,4449,-62.778675440000015,0.621755264,-0.0019292808059588721,0.2,0.021365091,-0.01737103608902544,0.000290175744,29.150400161743164,0.9229168891906738,1.0016041994094849,-34.072607612609865,53.4927318572998,0.19464111328125,30314
1601,-0.13282067501684258,0.0,0.0,-0.11197237145710509,6631,-0.6678215019927062,29509632,3.0652543068700746,-0.1509159501928715,0.0,-0.5,-0.10126310447144542,0.0,0.0,-0.011673252586217077,-0.439453318878648,0.12288,0.0,-0.060256556742772034,418.31,0.16632083360014774,0.0010807277996920878,-0.40029708261335495,0.0,0.0,0.0,43.432,-0.0017782175587903138,-0.10768900419334382,-0.6993982209273205,0.01,-0.08726831188037301,-0.0940547257901879,-0.21607148279905897,4449,-71.81917250000001,0.6217376,-0.0019338737937141274,0.2,0.02642705,-0.02118009580299258,0.0002901696,20.244216918945312,0.9339594841003418,1.0016040802001953,-34.07103576660156,43.4236644744873,0.22962646484375,30318
1602,-0.13337514343671544,0.0,0.0,-0.11419880826456377,6635,-0.6795201570235604,29528064,2.9954831169294853,-0.15093392621987395,0.0,-0.5,-0.10942615154844225,0.0,0.0,-0.011663897607881843,-0.46261570448343153,0.1229568,0.0,-0.06131032387746543,427.3,0.16823536178441315,0.0007855890823217729,-0.3963664349823046,0.0,0.0,0.0,43.44352,-0.00182356108971587,-0.1075436232124779,-0.6954971377210983,0.01,-0.0879711416159197,-0.07229493126575781,-0.22708130493997444,4449,-70.82078460999999,0.621719936,-0.0019143536654454467,0.2,0.02288874,-0.019243360639666206,0.000290163456,20.269380569458008,0.9377692937850952,1.001676082611084,-34.07211685180664,45.61566791534424,0.222216796875,30322
