time/iterations,reward_terms/hip_roll,reward_terms/pos_pen,reward_terms/ang_xy,reward_terms/foot_slip,time/fps,reward_terms/height,reward_terms/overrun,reward_terms/stop,reward_terms/air_time,reward_terms/time,curriculum/ent_coef,reward_terms/track_vx,reward_terms/track_pos,rollout/ep_rew_mean,reward_terms/lat_vel,reward_terms/clearance,reward_terms/progress,reward_terms/alive,rollout/ep_len_mean,reward_terms/fwd_speed,reward_terms/torque,reward_terms/vz,reward_terms/track_heading,reward_terms/action_rate,reward_terms/upright,time/time_elapsed,reward_terms/stance_time,reward_terms/yaw_rate,time/total_timesteps,reward_terms/track_yaw,curriculum/sprint_dist_m,reward_terms/heading_pen,reward_terms/stance,train/loss,train/entropy_loss,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/n_updates,train/approx_kl,train/explained_variance,train/clip_fraction,train/clip_range,train/std
664,-0.23523474157164945,0.0,-4.171707554060965e-07,-0.25137907910601553,248,-0.01649496748569518,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-198.69209336,-1.1239254163385464e-09,0.006211916409867017,0.0,0.0,158.96,0.4198919653201718,-0.27692572192704623,-0.07329584279825092,0.0,-0.009328674262812153,-2.2608405926600707e-07,10244,-0.19336675809944298,0.0,2549760,0.0,100.0,0.0,-8.116691709260043e-06,7.920889377593994,-24.44617543901716,0.000236352,18.316081012998307,-0.008189282113952296,1727,0.037122857,0.20761197805404663,0.31091889880952384,0.2,0.9501923322677612
665,-0.23403859789845444,0.0,-4.178143046069491e-07,-0.25653911682108377,248,-0.01667651905730104,0.0,0.0,3.0637243945224615e-06,-0.5,0.01,0.0,0.0,-197.29739044000002,-1.3930838383742175e-09,0.006030563966407114,0.0,0.0,158.36,0.4319030174372221,-0.2829681262400476,-0.07073739499023271,0.0,-0.009316994634356071,-2.2819985512621246e-07,10259,-0.194773424310482,0.0,2553600,0.0,100.0,0.0,-4.7514622487796524e-05,5.4817423820495605,-24.454301140525125,0.000236256,18.727533600547098,0.0012880526906387372,1729,0.043154478,0.39203208684921265,0.25621448863636365,0.2,0.9506905674934387
666,-0.23615732358783129,0.0,-4.2398624369941867e-07,-0.23786381517189167,248,-0.01710717260316001,0.0,0.0,2.9296874223897855e-05,-0.5,0.01,0.0,0.0,-196.41576123,-1.2413564585683494e-09,0.006869901064818244,0.0,0.0,161.35,0.4228261356043929,-0.2715594897428345,-0.07708897368826652,0.0,-0.009465661368624098,-2.232754436100174e-07,10273,-0.18557337968564097,0.0,2557440,0.0,100.0,0.0,0.0,18.678607940673828,-24.45577735900879,0.00023616000000000002,29.602492141723634,0.0085753015242517,1730,0.03161375,0.22292709350585938,0.22265625,0.2,0.9505473375320435
667,-0.23321331930985895,0.0,-4.2899827678528883e-07,-0.2631192911054101,248,-0.01769001827355508,0.0,0.0,1.5318621972612308e-06,-0.5,0.01,0.0,0.0,-198.18883549000003,-1.9643723146062943e-09,0.006650433083016462,0.0,0.0,160.38,0.4312737654892738,-0.2884183137079773,-0.07686859957418853,0.0,-0.009469227357021628,-2.3286786739577242e-07,10288,-0.2049904800218531,0.0,2561280,0.0,100.0,0.0,-0.00010235615877330096,13.850759506225586,-24.456069946289062,0.00023606400000000002,27.207955837249756,0.0006044313777238131,1731,0.018341504,0.32001715898513794,0.2041015625,0.2,0.9505236148834229
668,-0.23005356010513572,0.0,-4.094728661509737e-07,-0.27220189969855724,248,-0.01682036799650033,0.0,0.0,3.125000073450713e-05,-0.5,0.01,0.0,0.0,-197.38395367,-1.1941781142397907e-09,0.006290763887935985,0.0,0.0,156.33,0.4427034758706154,-0.2964996881340998,-0.07278082342653604,0.0,-0.009554117015291292,-2.378281630851862e-07,10303,-0.20342594604726116,0.0,2565120,0.0,100.0,0.0,-1.7191789216937013e-05,25.87842559814453,-24.456719398498535,0.00023596799999999997,48.400444666544594,0.007163973059505224,1732,0.018813618,0.3583529591560364,0.20442708333333334,0.2,0.9505714774131775
669,-0.22964625906483743,0.0,-4.0810013887068325e-07,-0.26664772103879636,248,-0.016241871158889302,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-195.42180089000001,-1.1633520836459583e-09,0.006016028863204343,0.0,0.0,155.49,0.43717682659810486,-0.2909844445175373,-0.07035470364169452,0.0,-0.00940768833913566,-2.300527750418573e-07,10317,-0.19557645063173965,0.0,2568960,0.0,100.0,0.0,0.0,23.946941375732422,-24.457810084025066,0.00023587199999999998,33.347076416015625,7.795340692003568e-05,1734,0.05346521,0.3673520088195801,0.1931423611111111,0.2,0.9506509304046631
670,-0.23226960211910733,0.0,-4.073898797487969e-07,-0.26643756828362347,249,-0.015887210641616193,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-196.27934794,-9.454834913338938e-10,0.0059372197922415385,0.0,0.0,156.11,0.42849506733977705,-0.28780174575123024,-0.07130827485966319,0.0,-0.009281569217152593,-2.2449017956385994e-07,10332,-0.19677672206211297,0.0,2572800,0.0,100.0,0.0,0.0,2.316197395324707,-24.455646276474,0.000235776,24.495162963867188,0.00441351457266137,1735,0.020097725,0.3664684295654297,0.234130859375,0.2,0.9504292607307434
671,-0.23342785873288394,0.0,-4.3190693754136863e-07,-0.25212175413839505,249,-0.016533024105160783,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-195.46536955,-1.1609607030741596e-09,0.006471269767768853,0.0,0.0,158.65,0.4139524141924543,-0.2773480423051081,-0.07494142848102746,0.0,-0.00944464400454819,-2.1998173759409918e-07,10346,-0.18589713391369367,0.0,2576640,0.0,100.0,0.0,-1.4473551309073114e-05,5.174228668212891,-24.452289199829103,0.00023568,13.412700049082439,-0.002052505997320016,1737,0.040529963,0.30224788188934326,0.26640625,0.2,0.9502329230308533
672,-0.23255021550919755,0.0,-4.0852137991027167e-07,-0.2559837877769231,249,-0.016167487311730316,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-196.9656458800001,-1.0076589872899537e-09,0.006068101591894615,0.0,0.0,162.63,0.4180277404863318,-0.2812727055723475,-0.07292269828818895,0.0,-0.009348310629871463,-2.235768155717738e-07,10361,-0.19388538298274094,0.0,2580480,0.0,100.0,0.0,0.0,0.7522034645080566,-24.449292182922363,0.000235584,12.5408104211092,0.012072388402884826,1738,0.021385977,0.43742161989212036,0.257080078125,0.2,0.9501961469650269
673,-0.23458917422212408,0.0,-4.1462189440503043e-07,-0.261162500681454,249,-0.016628430706696045,0.0,0.0,2.343749937911828e-05,-0.5,0.01,0.0,0.0,-200.40688241999996,-1.1005335305791287e-09,0.006403887768020674,0.0,0.0,165.61,0.4261352782346107,-0.28348960830374526,-0.07225366054890744,0.0,-0.009363438615676404,-2.2478349480163315e-07,10376,-0.18969073977828607,0.0,2584320,0.0,100.0,0.0,0.0,10.256068229675293,-24.448638598124187,0.000235488,15.581743597984314,0.008727871424828967,1739,0.02456837,0.4116787910461426,0.2574869791666667,0.2,0.9500806331634521
674,-0.23212736413422502,0.0,-4.207341998612131e-07,-0.27719478812011367,249,-0.016926944545181632,0.0,0.0,1.3786764340657813e-05,-0.5,0.01,0.0,0.0,-200.63193944000002,-1.0690099646381326e-09,0.006209421387740082,0.0,0.0,165.52,0.4409448467284925,-0.29598843079990217,-0.07298598698476032,0.0,-0.009341607217056186,-2.3155263826483842e-07,10391,-0.18706544083040988,0.0,2588160,0.0,100.0,0.0,0.0,26.8040828704834,-24.446578598022462,0.000235392,37.65530433654785,0.007151212729513645,1740,0.019566383,0.37319910526275635,0.216015625,0.2,0.949962317943573
675,-0.23469244063839031,0.0,-4.0383904763200276e-07,-0.2669791050439654,249,-0.0164424786405153,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-199.94424827,-9.846537980076506e-10,0.006346298617805367,0.0,0.0,166.57,0.4311379378043429,-0.29150614990592966,-0.07252084743939625,0.0,-0.009345047312155373,-2.2943371367620877e-07,10405,-0.17929053958616292,0.0,2592000,0.0,100.0,0.0,0.0,2.6011102199554443,-24.443228244781494,0.00023529599999999996,18.299708127975464,0.010909326636465266,1741,0.019866982,0.39734435081481934,0.244873046875,0.2,0.9497699737548828
676,-0.23209694239315504,0.0,-4.213404111534957e-07,-0.283495806325836,249,-0.017508028654985314,0.0,0.0,5.514706101487665e-06,-0.5,0.01,0.0,0.0,-200.19984814,-1.1519414989369285e-09,0.00683121266769852,0.0,0.0,163.8,0.45328984665159366,-0.3064248417916964,-0.07488390533814071,0.0,-0.009393772391321036,-2.379746634264127e-07,10420,-0.17924557183972015,0.0,2595840,0.0,100.0,0.0,-8.143064082004302e-05,1.6600147485733032,-24.439093780517577,0.00023519999999999997,6.267566561698914,0.007381070218980312,1743,0.042559393,0.5422308444976807,0.24375,0.2,0.949640154838562
677,-0.23096176736305887,0.0,-4.2166892100223685e-07,-0.2861504445243342,249,-0.017988125086452682,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-198.47679804999996,-1.1999821850362307e-09,0.006566383580209384,0.0,0.0,158.85,0.4520142458282414,-0.3047962394991901,-0.0759035067463735,0.0,-0.009426641439220833,-2.41567774036108e-07,10435,-0.1876497641114723,0.0,2599680,0.0,100.0,0.0,0.0,17.70915985107422,-24.439180374145508,0.00023510399999999998,43.73012669881185,0.0010025874556352694,1744,0.021085532,0.27274131774902344,0.22786458333333334,0.2,0.949700117111206
678,-0.23316944333719397,0.0,-4.058138624084676e-07,-0.2989184175099006,249,-0.017404907586630287,0.0,0.0,3.0637134377862896e-07,-0.5,0.01,0.0,0.0,-199.44307190999996,-1.1486450499067336e-09,0.006085904816844932,0.0,0.0,161.48,0.45494741960825996,-0.31115920825665977,-0.0732298885942412,0.0,-0.009370749893524126,-2.431171438413767e-07,10449,-0.18315121728719805,0.0,2603520,0.0,100.0,0.0,-0.00014014420697355465,12.821365356445312,-24.441437114368785,0.00023500799999999998,39.885268991643734,-0.0011647146682000973,1746,0.044433486,0.37298327684402466,0.259765625,0.2,0.9498983025550842
679,-0.23398373291274158,0.0,-4.084991369025986e-07,-0.2901313797511503,249,-0.017735893627511965,0.0,0.0,2.588383376799047e-05,-0.5,0.01,0.0,0.0,-197.90837409,-1.060708615511754e-09,0.006606538554320657,0.0,0.0,156.15,0.4590795948162278,-0.308366318291046,-0.07529588591923594,0.0,-0.009380897209672783,-2.4297978037038095e-07,10464,-0.17783748695643226,0.0,2607360,0.0,100.0,0.0,0.0,3.4798927307128906,-24.44218210073618,0.000234912,12.151696223479052,3.395913741909541e-05,1748,0.033104744,0.35115987062454224,0.19801682692307693,0.2,0.9498326778411865
680,-0.23700052950921624,0.0,-3.9992536796445986e-07,-0.2791567422403416,249,-0.01700350584058654,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-198.83002822999995,-9.58237038463293e-10,0.006387359754446875,0.0,0.0,157.88,0.4489988279407519,-0.3025381457284526,-0.07270587041585164,0.0,-0.009323429607035983,-2.3839245127997624e-07,10479,-0.18250635490420863,0.0,2611200,0.0,100.0,0.0,0.0,31.642868041992188,-24.440093739827475,0.000234816,38.05951398213704,0.00034805860680838424,1750,0.039720666,0.24975574016571045,0.3046875,0.2,0.9498584270477295
681,-0.2335619013389358,0.0,-3.9473895201288073e-07,-0.2825430345786927,249,-0.018469624108670892,0.0,0.0,3.9522055828688195e-05,-0.5,0.01,0.0,0.0,-203.25044645000003,-1.1819588101208316e-09,0.006782972344421186,0.0,0.0,164.2,0.4424214436437168,-0.3044553485690704,-0.07659844468976527,0.0,-0.009303283524580798,-2.3955391743888003e-07,10494,-0.1932212462145188,0.0,2615040,0.0,100.0,0.0,0.0,10.348565101623535,-24.435489177703857,0.00023472,14.000041335821152,0.006555028725415468,1751,0.020077718,0.23285627365112305,0.244140625,0.2,0.9495736360549927
682,-0.23264708251067703,0.0,-4.049965493749986e-07,-0.3002340337248268,249,-0.01812658271911512,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-202.90221676000004,-1.1155582812875374e-09,0.006552116496645165,0.0,0.0,161.03,0.4600456262023654,-0.31556352329861886,-0.0758023431600195,0.0,-0.009388661471748222,-2.470456077850359e-07,10508,-0.1802480063546112,0.0,2618880,0.0,100.0,0.0,-7.519341476340733e-06,12.388533592224121,-24.434474150339764,0.00023462399999999995,35.38774069150289,0.002195078025882443,1753,0.034368955,0.47458362579345703,0.275390625,0.2,0.9494913816452026
683,-0.23101839316289896,0.0,-4.327751644797325e-07,-0.272567939131518,249,-0.01665533665613889,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-204.14731988,-1.023473144404596e-09,0.006115696449160472,0.0,0.0,163.22,0.43996160241148013,-0.29417022384203206,-0.07138491795590819,0.0,-0.009287583251858956,-2.3038887655663984e-07,10523,-0.17526080952923834,0.0,2622720,0.0,100.0,0.0,0.0,20.499696731567383,-24.430572350819904,0.00023452800000000002,31.32749589284261,-0.0006428885584076246,1755,0.036419265,0.4710294008255005,0.20182291666666666,0.2,0.9491873979568481
684,-0.23353049544166743,0.0,-4.233496879191924e-07,-0.2709574352108769,249,-0.0166744498991669,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-204.89850561000003,-1.4427495448943553e-09,0.006302756330580924,0.0,0.0,165.25,0.44334656932633226,-0.29412756988530475,-0.0734838504546664,0.0,-0.009288905481090654,-2.3154577202156162e-07,10538,-0.17910691378572882,0.0,2626560,0.0,100.0,0.0,0.0,4.579102993011475,-24.42555844783783,0.00023443199999999997,23.965684831142426,-0.0052715322526637465,1757,0.031707734,0.17397063970565796,0.2607421875,0.2,0.9490814208984375
685,-0.234068279112752,0.0,-4.0944193238831385e-07,-0.2952821820597215,249,-0.017314843093078472,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-202.43382615,-1.0867438102398192e-09,0.006264086649273104,0.0,0.0,166.75,0.4639786798065147,-0.31298738092730144,-0.07389836877171573,0.0,-0.009340665841005895,-2.42583493316721e-07,10553,-0.180974282932073,0.0,2630400,0.0,100.0,0.0,0.0,14.013705253601074,-24.423831701278687,0.00023433600000000003,11.52595990896225,0.007713844766840339,1758,0.017372956,0.22508203983306885,0.204345703125,0.2,0.9490305781364441
686,-0.2321608290861576,0.0,-3.998190192139622e-07,-0.2829653160930103,249,-0.016328139610326094,0.0,0.0,2.1446076240025312e-06,-0.5,0.01,0.0,0.0,-202.54798553999998,-9.950401788697314e-10,0.005853010137278804,0.0,0.0,169.34,0.43885866202770263,-0.29904636648400545,-0.07087465279310569,0.0,-0.009305620994713912,-2.3087928457089786e-07,10567,-0.1881457130990772,0.0,2634240,0.0,100.0,0.0,-4.46962384247273e-05,12.3214111328125,-24.420421600341797,0.00023423999999999998,8.470040738582611,0.009197842562571168,1759,0.023833279,0.5072311162948608,0.277587890625,0.2,0.9488529562950134
687,-0.23393879368146836,0.0,-4.101008354470752e-07,-0.2671028184608828,249,-0.016604925397963016,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-201.94753405999995,-1.267202257301828e-09,0.006142808492282816,0.0,0.0,169.98,0.43131626184195343,-0.2926797370893691,-0.07122953727374194,0.0,-0.009301534469003453,-2.2957085828720174e-07,10582,-0.18718967511854315,0.0,2638080,0.0,100.0,0.0,0.0,3.3100826740264893,-24.419055302937824,0.00023414399999999999,9.548236211140951,0.010056243627332151,1760,0.02392982,0.030284523963928223,0.2783203125,0.2,0.9488224387168884
688,-0.2333831107965468,0.0,-4.223094733241236e-07,-0.26961686250652644,249,-0.017088837487913414,0.0,0.0,9.191167705199298e-07,-0.5,0.01,0.0,0.0,-201.50185843,-1.160222738954599e-09,0.006562305261506717,0.0,0.0,167.24,0.43464436417315394,-0.29619233794529226,-0.07410587208449419,0.0,-0.009358775517956879,-2.2956206542728937e-07,10596,-0.17826566904421323,0.0,2641920,0.0,100.0,0.0,-4.779316674975154e-05,14.270546913146973,-24.420001411437987,0.000234048,24.943606090545654,0.0013713514432311057,1762,0.041435145,0.25329333543777466,0.1982421875,0.2,0.9489558339118958
689,-0.23206600575652808,0.0,-4.213245407682463e-07,-0.26018556008432975,249,-0.016741103176554993,0.0,0.0,1.33463511398683e-05,-0.5,0.01,0.0,0.0,-201.10084904000004,-1.0373594926926247e-09,0.006356470977902706,0.0,0.0,163.95,0.4320509928617259,-0.29003387531295066,-0.07339667757665229,0.0,-0.009343965296611429,-2.2488248883269576e-07,10611,-0.1790716060385661,0.0,2645760,0.0,100.0,0.0,0.0,32.471923828125,-24.42124303181966,0.000233952,39.920964082082115,0.014639784581959248,1763,0.023452612,0.3259110450744629,0.2509765625,0.2,0.9490063786506653
690,-0.2333103660965229,0.0,-4.203498920347186e-07,-0.2785162074407232,249,-0.017115360664075065,0.0,0.0,1.2561271661052519e-05,-0.5,0.01,0.0,0.0,-200.37978364999995,-1.0927148381547138e-09,0.006582153332749367,0.0,0.0,161.76,0.44193372796564184,-0.3038355002746769,-0.07608926429021526,0.0,-0.009422079269177501,-2.3350353182201166e-07,10626,-0.18306221500879125,0.0,2649600,0.0,100.0,0.0,0.0,21.246286392211914,-24.421548461914064,0.000233856,40.11807403564453,0.01166465450078249,1764,0.019415008,0.23246562480926514,0.198828125,0.2,0.9489831924438477
691,-0.23199682139409397,0.0,-3.9829623803166095e-07,-0.2983072204264807,249,-0.01697928034186587,0.0,0.0,2.9411764454283224e-05,-0.5,0.01,0.0,0.0,-199.66754353,-1.1099966391679918e-09,0.0057501384605807,0.0,0.0,159.83,0.45602164388229055,-0.3168329335324577,-0.07090206278175083,0.0,-0.009348132422548793,-2.398947130625941e-07,10640,-0.18352525820617405,0.0,2653440,0.0,100.0,0.0,0.0,10.663732528686523,-24.420936584472656,0.00023376,21.40289374760219,0.008873227584574903,1765,0.02413629,0.33926355838775635,0.267578125,0.2,0.9489830732345581
692,-0.2314358808344581,0.0,-3.993343530751525e-07,-0.27726886820356345,249,-0.016674104905948322,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-197.67171123999998,-1.1058807278051232e-09,0.006443141668338314,0.0,0.0,160.05,0.4533447706951145,-0.30404854240325574,-0.07380388148726034,0.0,-0.009386810205095096,-2.3551389864521742e-07,10655,-0.17795247339038872,0.0,2657280,0.0,100.0,0.0,-0.0003249902791500438,7.843808650970459,-24.421518870762416,0.00023366400000000002,17.113963535853795,0.0045341502076813155,1766,0.020580808,0.261663556098938,0.23046875,0.2,0.9490894675254822
693,-0.23257621625711286,0.0,-4.0404479178225724e-07,-0.2784642689052622,249,-0.01742072834592349,0.0,0.0,2.4509789677811604e-06,-0.5,0.01,0.0,0.0,-196.88772199000002,-1.0819833557627583e-09,0.006281178872761236,0.0,0.0,158.46,0.4508039496818356,-0.30593146807210464,-0.07513641185780053,0.0,-0.009484633735049873,-2.3598209986479532e-07,10670,-0.18500990061173578,0.0,2661120,0.0,100.0,0.0,-6.966875923879424e-08,8.928563117980957,-24.422639083862304,0.00023356799999999997,24.9393518447876,0.006975355581380427,1768,0.053897552,0.09663760662078857,0.2794921875,0.2,0.9490795135498047
694,-0.23136545613120457,0.0,-4.3017235673215735e-07,-0.2623081199322029,249,-0.016927837337635362,0.0,0.0,1.3786764340657813e-05,-0.5,0.01,0.0,0.0,-197.72185829999998,-1.1442051451919424e-09,0.006477380728115023,0.0,0.0,160.71,0.4418453873272329,-0.29280922812973426,-0.07441714870641337,0.0,-0.009412560996855012,-2.2759221803435535e-07,10684,-0.17996941911195594,0.0,2664960,0.0,100.0,0.0,-1.233788033398609e-06,5.531551837921143,-24.42142343521118,0.00023347199999999998,24.957329392433167,0.003205582150258124,1769,0.016648015,0.3645973801612854,0.2109375,0.2,0.9490876793861389
695,-0.23227619455652052,0.0,-4.3617153570286283e-07,-0.26284462121473945,249,-0.016649124695695513,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-198.36396239,-1.1802215107073951e-09,0.006533067340334099,0.0,0.0,165.04,0.44204013843615253,-0.29014512425295835,-0.07470715868752102,0.0,-0.009498881162884,-2.326761639575976e-07,10699,-0.17507929204260161,0.0,2668800,0.0,100.0,0.0,0.0,3.4119133949279785,-24.422284841537476,0.00023337599999999998,20.452520489692688,0.004822407150641084,1770,0.02111286,0.3530914783477783,0.251220703125,0.2,0.9490987062454224
696,-0.23334116501315405,0.0,-4.2551556054929674e-07,-0.24881296402159464,249,-0.01724819161506014,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-197.91907618000005,-1.4423321676441971e-09,0.006588160660226339,0.0,0.0,160.9,0.4195652779601613,-0.2806644983044755,-0.0742915211834038,0.0,-0.009343227019140279,-2.2225363050679012e-07,10714,-0.18792092573652,0.0,2672640,0.0,100.0,0.0,0.0,0.6662587523460388,-24.422685146331787,0.00023328,1.904040535291036,-0.0019378660363145173,1772,0.035979893,0.2542065382003784,0.2805989583333333,0.2,0.9492102861404419
697,-0.23394160325576688,0.0,-4.208891575479539e-07,-0.2363953622384783,249,-0.0161378450578518,0.0,0.0,0.0,-0.5,0.01,0.0,0.0,-197.34829822000003,-1.4237865978867505e-09,0.006463140573659278,0.0,0.0,164.47,0.39678614709135535,-0.2660432523281056,-0.07487695988690442,0.0,-0.00927629648440496,-2.1229902709439526e-07,10728,-0.18652829026669207,0.0,2676480,0.0,100.0,0.0,0.0,21.222261428833008,-24.4262638092041,0.000233184,44.4773154258728,0.008226150879636407,1773,0.02113603,0.4455997943878174,0.24951171875,0.2,0.9492980241775513
698,-0.23403517129827936,0.0,-4.404596613572279e-07,-0.24708641230816356,249,-0.01807120992257031,0.0,0.0,3.155637258554206e-05,-0.5,0.01,0.0,0.0,-196.6775434,-1.5693596950733941e-09,0.006973674587614131,0.0,0.0,158.92,0.4109959838127463,-0.2809581862296762,-0.07782650550688114,0.0,-0.009242593233474627,-2.1813020595914762e-07,10743,-0.19138639332162166,0.0,2680320,0.0,100.0,0.0,0.0,10.336813926696777,-24.429109573364258,0.000233088,20.694520950317383,0.0024882478702982717,1775,0.040823843,0.3610946536064148,0.2888849431818182,0.2,0.9495247602462769
699,-0.2362970448823892,0.0,-4.339650563480381e-07,-0.23353570489909478,249,-0.01685755035810805,0.0,0.0,2.135416182378928e-05,-0.5,0.01,0.0,0.0,-197.23989866000002,-1.1096858692835972e-09,0.00703788024172826,0.0,0.0,156.71,0.41977964077531904,-0.2730879274776713,-0.07777416345586466,0.0,-0.009374908387210362,-2.1748197011608948e-07,10758,-0.16846629446623596,0.0,2684160,0.0,100.0,0.0,-4.293287442011799e-05,43.78153610229492,-24.432721316814423,0.000232992,49.68809735774994,-0.014991557101893704,1779,0.02724243,0.48359590768814087,0.24566650390625,0.2,0.949880063533783
700,-0.23364206688015415,0.0,-4.2241931928146625e-07,-0.24813497633110043,249,-0.017102534749545824,0.0,0.0,4.595589330967735e-06,-0.5,0.01,0.0,0.0,-196.09149888999997,-1.131143816519835e-09,0.0066440074190133695,0.0,0.0,157.18,0.42651170903373076,-0.28150259535116834,-0.07634596952519841,0.0,-0.009390025533510805,-2.2319552168255076e-07,10772,-0.18241485662724682,0.0,2688000,0.0,100.0,0.0,0.0,14.728836059570312,-24.431381066640217,0.00023289599999999996,22.093339065710705,0.0004744157971193393,1781,0.035396326,0.42096662521362305,0.19596354166666666,0.2,0.9495338797569275
